Ano,Local,Rede,Aprov_1ano_Fund,Aprov_2ano_Fund,Aprov_3ano_Fund,Aprov_4ano_Fund,Aprov_5ano_Fund,Aprov_6ano_Fund,Aprov_7ano_Fund,Aprov_8ano_Fund,Aprov_9ano_Fund,Total_Aprov_Fund,Aprov_1serie_Medio,Aprov_2serie_Medio,Aprov_3serie_Medio,Aprov_4serie_Medio,Total_Aprov_Medio,Reprov_1ano_Fund,Reprov_2ano_Fund,Reprov_3ano_Fund,Reprov_4ano_Fund,Reprov_5ano_Fund,Reprov_6ano_Fund,Reprov_7ano_Fund,Reprov_8ano_Fund,Reprov_9ano_Fund,Total_Reprov_Fund,Reprov_1serie_Medio,Reprov_2serie_Medio,Reprov_3serie_Medio,Reprov_4serie_Medio,Total_Reprov_Medio,Abandono_1ano_Fund,Abandono_2ano_Fund,Abandono_3ano_Fund,Abandono_4ano_Fund,Abandono_5ano_Fund,Abandono_6ano_Fund,Abandono_7ano_Fund,Abandono_8ano_Fund,Abandono_9ano_Fund,Total_Abandono_Fund,Abandono_1serie_Medio,Abandono_2serie_Medio,Abandono_3serie_Medio,Abandono_4serie_Medio,Total_Abandono_Medio,
2011,Rural,Federal,0,0,0,0,0,0,0,0,0,0,88.6,81,94.5,98.1,0,0,0,0,0,0,0,0,0,0,0,10.4,17.2,5.5,1.3,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0,0.6,0,
2011,Rural,Estadual,89.7,94.4,87.7,99.5,98.3,91.3,92.3,93.9,84.8,91.1,85.7,80.5,86.3,93.1,0,7.2,4.8,8.2,0,1.4,7.6,6.5,5.5,11.3,4.4,6.1,9,4.9,3,0,3.1,0.8,4.1,0.5,0.3,1.1,1.2,0.6,3.9,4.5,8.2,10.5,8.8,3.9,0,
2011,Urbana,Total,89.7,93.4,85.5,97.7,92.1,91.2,92.5,94.3,85.3,85.9,80.1,73.3,82.4,87.7,99.1,7.6,5.5,9.9,1.1,6.9,7.9,6.4,4.5,10.9,8.4,13,18.6,11.1,6.7,0.9,2.7,1.1,4.6,1.2,1,0.9,1.1,1.2,3.8,5.7,6.9,8.1,6.5,5.6,0,
2011,Urbana,Publico,88.2,92.3,83.6,97.5,90.7,89.7,91.3,93.5,83.4,83.9,77.9,70.8,80.3,86.1,88.9,8.6,6.5,11,1.1,8.1,9.3,7.5,5.1,12.2,9.2,14.1,19.9,12.2,7.4,11.1,3.2,1.2,5.4,1.4,1.2,1,1.2,1.4,4.4,6.9,8,9.3,7.5,6.5,0,
2011,Urbana,Particular,97,98.5,95.1,98.5,98.5,98.8,98.5,98.3,95.4,95.1,93.3,89.6,94.4,96.8,100,2.7,1.3,4.6,1.1,1.2,1,1.4,1.6,4.4,4.5,5.9,9.5,4.9,2.6,0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.1,0.2,0.4,0.8,0.9,0.7,0.6,0,
2011,Urbana,Municipal,90,92,83.4,97.4,90.3,89.1,91,93.5,83.3,83,82.8,70.7,89.8,96.6,0,7.5,6.7,10,1.2,8.5,9.8,7.7,5.1,11.7,8.1,14.1,24.1,8,3.4,0,2.5,1.3,6.6,1.4,1.2,1.1,1.3,1.4,5,8.9,3.1,5.2,2.2,0,0,
2011,Urbana,Federal,94.4,95.4,93.3,100,95.1,88.3,100,94.9,95,93.2,82,74.7,84.2,88.9,88.9,5.6,4.6,6.7,0,4.9,11.7,0,5.1,5,6.8,15.8,21.5,14.9,9.8,11.1,0,0,0,0,0,0,0,0,0,0,2.2,3.8,0.9,1.3,0,
2011,Urbana,Estadual,85.3,94.8,83.7,98.5,95.9,94.8,93.4,93.9,83.4,84.3,77.9,70.8,80.3,86,0,10.4,4.3,11.5,0.1,3.5,4.6,5.8,4.9,12.5,9.6,14.1,19.9,12.2,7.4,0,4.3,0.9,4.8,1.4,0.6,0.6,0.8,1.2,4.1,6.1,8,9.3,7.5,6.6,0,
2010,Rural,Estadual,98.3,81.7,88.1,92.4,90,81.5,85,87.8,88.8,86.9,75.2,83.9,87.3,83.3,81.3,0,17.5,10.6,5.9,8.1,14.3,11.4,7.3,5.1,9.4,9.4,5.5,1.9,0,6.1,1.7,0.8,1.3,1.7,1.9,4.2,3.6,4.9,6.1,3.7,15.4,10.6,10.8,16.7,12.6,
2010,Rural,Federal,0,0,0,0,0,0,0,0,0,0,76.5,95,96.4,0,85.7,0,0,0,0,0,0,0,0,0,0,18.7,4.1,3.6,0,11.5,0,0,0,0,0,0,0,0,0,0,4.8,0.9,0,0,2.8,
2010,Rural,Municipal,95.9,82.4,86.1,88.8,90.2,80.3,85.5,88.2,89.9,87.4,71.1,50,94.1,0,72.5,2.2,16.2,12.3,9.6,7.8,14.4,9.6,6.3,4.9,9.8,17.1,14.3,0,0,12.3,1.9,1.4,1.6,1.6,2,5.3,4.9,5.5,5.2,2.8,11.8,35.7,5.9,0,15.2,
2010,Rural,Particular,92.7,82.1,85,92.3,89.9,87.5,88.3,93.3,100,89.8,95.5,97.9,96.3,0,96.6,7.3,17,14,7.7,10.1,11.6,10.8,3.8,0,9.4,4.5,1,2.4,0,2.8,0,0.9,1,0,0,0.9,0.9,2.9,0,0.8,0,1.1,1.3,0,0.6,
2010,Rural,Publico,96,82.4,86.2,89.2,90.2,80.7,85.3,88.1,89.5,87.4,75.4,85.4,89.3,83.3,82,2.1,16.3,12.2,9.2,7.9,14.3,10.1,6.6,5,9.7,12.4,5.4,2.1,0,7.6,1.9,1.3,1.6,1.6,1.9,5,4.6,5.3,5.5,2.9,12.2,9.2,8.6,16.7,10.4,
2010,Rural,Total,95.9,82.4,86.2,89.2,90.2,80.8,85.4,88.2,89.8,87.4,76.7,86.4,89.9,83.3,83.1,2.2,16.3,12.2,9.2,7.9,14.3,10.2,6.5,4.8,9.7,11.9,5.1,2.2,0,7.3,1.9,1.3,1.6,1.6,1.9,4.9,4.4,5.3,5.4,2.9,11.4,8.5,7.9,16.7,9.6,
2010,Total,Estadual,97.4,87.8,91.2,92.5,92.9,80.9,79.6,80.6,81.2,82.4,66.2,75.3,81.8,86.3,73.2,0.4,11.2,7.5,6.3,5.8,13.1,13.4,11.6,9.5,11,18.6,11.3,6.7,5.9,13.2,2.2,1,1.3,1.2,1.3,6,7,7.8,9.3,6.6,15.2,13.4,11.5,7.8,13.6,
2010,Total,Federal,100,90.7,96.5,94.9,96.6,95.5,96.4,92.5,94.9,95.3,76,87.9,94.3,81.4,83.4,0,9.3,3.5,5.1,3.4,4.5,3.6,7.5,5.1,4.7,21.3,11.3,5.3,18.6,15.1,0,0,0,0,0,0,0,0,0,0,2.7,0.8,0.4,0,1.5,
2010,Total,Municipal,95.8,85,87.5,89.8,91.8,81.4,82.1,82.4,83,87.8,75.8,80.8,93.7,0,81.6,2.4,13.6,11.1,8.7,6.4,12.3,10.4,8.7,7,9,19.5,7.7,3.6,0,12.6,1.8,1.4,1.4,1.5,1.8,6.3,7.5,8.9,10,3.2,4.7,11.5,2.7,0,5.8,
2010,Total,Particular,98,97.6,98,98.2,98.1,95.2,94.8,94.7,94.9,96.6,90.1,95.2,97.1,0,93.7,1.4,2.1,1.9,1.6,1.8,4.6,4.8,4.9,4.5,3.1,9.1,4.2,2.4,0,5.6,0.6,0.3,0.1,0.2,0.1,0.2,0.4,0.4,0.6,0.3,0.8,0.6,0.5,0,0.7,
2010,Total,Publico,95.9,85.2,87.9,90.2,92,81.1,80.4,81.2,81.7,85.8,66.3,75.4,81.9,83,73.3,2.3,13.4,10.7,8.4,6.3,12.8,12.4,10.7,8.8,9.8,18.7,11.3,6.7,14.4,13.2,1.8,1.4,1.4,1.4,1.7,6.1,7.2,8.1,9.5,4.4,15,13.3,11.4,2.6,13.5,
2010,Total,Total,96.3,87.2,89.5,91.5,93,83.3,82.6,83.3,83.7,87.5,69.3,78.2,84,83,76.1,2.1,11.6,9.3,7.2,5.5,11.5,11.2,9.8,8.2,8.7,17.5,10.4,6.1,14.4,12.2,1.6,1.2,1.2,1.3,1.5,5.2,6.2,6.9,8.1,3.8,13.2,11.4,9.9,2.6,11.7,
2010,Urbana,Estadual,97.4,88.2,91.4,92.5,93,80.8,79.5,80.5,81.1,82.3,66.1,75.2,81.7,86.7,73.1,0.4,10.9,7.4,6.3,5.7,13,13.4,11.7,9.6,11,18.7,11.4,6.7,6.7,13.2,2.2,0.9,1.2,1.2,1.3,6.2,7.1,7.8,9.3,6.7,15.2,13.4,11.6,6.6,13.7,
2010,Urbana,Federal,100,90.7,96.5,94.9,96.6,95.5,96.4,92.5,94.9,95.3,75.7,84.3,93.1,81.4,82.1,0,9.3,3.5,5.1,3.4,4.5,3.6,7.5,5.1,4.7,23,14.8,6.3,18.6,17,0,0,0,0,0,0,0,0,0,0,1.3,0.9,0.6,0,0.9,
2010,Urbana,Municipal,95.8,85.2,87.6,89.9,92,81.5,81.7,81.8,82.3,87.9,78.4,92.1,93.5,0,86,2.5,13.4,11,8.6,6.3,12.1,10.5,9,7.2,9,20.9,5.3,5.2,0,12.7,1.7,1.4,1.4,1.5,1.7,6.4,7.8,9.2,10.5,3.1,0.7,2.6,1.3,0,1.3,
2010,Urbana,Particular,98.1,97.7,98,98.2,98.1,95.3,94.8,94.8,94.9,96.6,90,95.2,97.1,0,93.7,1.4,2,1.8,1.6,1.7,4.5,4.8,4.9,4.5,3,9.1,4.3,2.4,0,5.6,0.5,0.3,0.2,0.2,0.2,0.2,0.4,0.3,0.6,0.4,0.9,0.5,0.5,0,0.7,
2010,Urbana,Publico,95.9,85.4,88,90.3,92.2,81.1,80.2,80.9,81.4,85.7,66.1,75.3,81.8,83,73.2,2.3,13.2,10.6,8.3,6.2,12.7,12.5,10.9,9,9.8,18.8,11.4,6.7,15,13.3,1.8,1.4,1.4,1.4,1.6,6.2,7.3,8.2,9.6,4.5,15.1,13.3,11.5,2,13.5,
2010,Urbana,Total,96.4,87.5,89.7,91.7,93.2,83.4,82.5,83.1,83.5,87.5,69.2,78.1,84,83,76,2.1,11.3,9.1,7.1,5.4,11.4,11.3,9.9,8.3,8.6,17.6,10.4,6.1,15,12.2,1.5,1.2,1.2,1.2,1.4,5.2,6.2,7,8.2,3.9,13.2,11.5,9.9,2,11.8,
2009,Rural,Estadual,95.8,83.6,89.9,91.4,92.6,76.6,82.1,85,82.5,84.9,73.5,80,85.8,92.3,78.8,0.5,14.2,8.6,5.9,5.7,15.2,11.8,8.9,10.2,9.9,14.9,10.6,5.4,0,11,3.7,2.2,1.5,2.7,1.7,8.2,6.1,6.1,7.3,5.2,11.6,9.4,8.8,7.7,10.2,
2009,Rural,Federal,0,0,0,0,0,0,0,0,0,0,83.7,84.6,86.1,0,84.7,0,0,0,0,0,0,0,0,0,0,9.9,14.4,10.3,0,11.3,0,0,0,0,0,0,0,0,0,0,6.4,1,3.6,0,4,
2009,Rural,Municipal,94.1,82.1,86,86.6,87.6,79.8,84.2,87.2,88.8,86.3,50.9,72.3,95.2,0,70.5,2.7,16,11.9,11.4,9.9,14.9,11.1,7.3,5.1,10.4,22.8,6.4,0,0,11,3.2,1.9,2.1,2,2.5,5.3,4.7,5.5,6.1,3.3,26.3,21.3,4.8,0,18.5,
2009,Rural,Particular,93.7,74.5,85.2,83.3,89.8,81,86.5,92.2,91.8,85.9,89.7,96.6,98,0,94.3,3.2,25.5,13.6,15.6,9.3,17.2,11.1,5.6,8.2,12.7,8.8,1.7,0,0,4,3.1,0,1.2,1.1,0.9,1.8,2.4,2.2,0,1.4,1.5,1.7,2,0,1.7,
2009,Rural,Publico,94.3,82.2,86.4,87.2,88.2,78.9,83.6,86.5,86.9,86.1,74.6,80.5,86.3,92.3,79.6,2.6,15.9,11.6,10.7,9.4,15,11.3,7.8,6.6,10.3,14.3,11.1,6.2,0,11,3.1,1.9,2,2.1,2.4,6.1,5.1,5.7,6.5,3.6,11.1,8.4,7.5,7.7,9.4,
2009,Rural,Total,94.3,82.1,86.4,87.1,88.3,79,83.7,86.7,87,86.1,75.3,81.3,86.9,92.3,80.3,2.6,16,11.6,10.8,9.4,15,11.3,7.7,6.7,10.3,14,10.6,5.8,0,10.7,3.1,1.9,2,2.1,2.3,6,5,5.6,6.3,3.6,10.7,8.1,7.3,7.7,9,
2009,Total,Estadual,97,87.4,90.3,91.9,92.7,78.7,77.9,80.4,79.8,81.5,64.3,74.5,80.9,75,71.9,0.2,10.5,8,6.4,5.6,14.4,14.7,11.9,10.6,11.7,20.3,11.8,8,17.3,14.3,2.8,2.1,1.7,1.7,1.7,6.9,7.4,7.7,9.6,6.8,15.4,13.7,11.1,7.7,13.8,
2009,Total,Federal,97.6,87.8,83.1,79.7,89.6,77.6,89.7,86.2,89.3,86.3,77.8,84.5,90,0,82.6,2.4,12.2,16.9,20.3,10.4,22.4,10.3,13.8,10.7,13.7,17.9,12.5,7.5,0,13.9,0,0,0,0,0,0,0,0,0,0,4.3,3,2.5,0,3.5,
2009,Total,Municipal,95,84.2,86.9,88.5,90.9,81.6,82.5,82.8,84.1,87.4,67.8,89,92.7,0,81.3,2.5,13.4,11.2,9.2,6.6,12.7,10.7,8.7,7,9,23.3,2.9,4.9,0,11.8,2.5,2.4,1.9,2.3,2.5,5.7,6.8,8.5,8.9,3.6,8.9,8.1,2.4,0,6.9,
2009,Total,Particular,97.7,97.9,98.2,97.8,98,94.8,94.4,94,94.2,96.3,88.4,93.7,96.1,100,92.4,1.4,1.9,1.6,1.9,1.8,4.8,5.2,5.6,5.3,3.3,10.3,5.2,2.9,0,6.5,0.9,0.2,0.2,0.3,0.2,0.4,0.4,0.4,0.5,0.4,1.3,1.1,1,0,1.1,
2009,Total,Publico,95.1,84.5,87.3,89.1,91.3,79.9,79.5,81.1,80.9,85.1,64.4,74.6,81,75,72.1,2.4,13.2,10.8,8.7,6.4,13.7,13.3,10.9,9.6,10.1,20.2,11.8,8,17.3,14.3,2.5,2.3,1.9,2.2,2.3,6.4,7.2,8,9.5,4.8,15.4,13.6,11,7.7,13.6,
2009,Total,Total,95.6,86.4,89,90.5,92.3,82.1,81.6,82.9,82.8,86.8,67.2,77.1,83,79.4,74.7,2.2,11.5,9.4,7.7,5.7,12.4,12.2,10.2,9,9.1,19.1,10.9,7.3,14.3,13.3,2.2,2.1,1.6,1.8,2,5.5,6.2,6.9,8.2,4.1,13.7,12,9.7,6.3,12,
2009,Urbana,Estadual,97.2,87.6,90.3,92,92.8,78.8,77.8,80.3,79.7,81.4,64.1,74.4,80.8,69.2,71.9,0.2,10.2,7.9,6.4,5.6,14.3,14.8,11.9,10.6,11.7,20.3,11.8,8,23.1,14.3,2.6,2.2,1.8,1.6,1.6,6.9,7.4,7.8,9.7,6.9,15.6,13.8,11.2,7.7,13.8,
2009,Urbana,Federal,97.6,87.8,83.1,79.7,89.6,77.6,89.7,86.2,89.3,86.3,75,84.4,93.1,0,81.4,2.4,12.2,16.9,20.3,10.4,22.4,10.3,13.8,10.7,13.7,21.6,11.5,5.3,0,15.3,0,0,0,0,0,0,0,0,0,0,3.4,4.1,1.6,0,3.3,
2009,Urbana,Municipal,95.1,84.4,86.9,88.6,91.2,81.8,82.3,82.3,83.5,87.5,75.6,97.8,91.4,0,86.7,2.5,13.2,11.1,9.1,6.4,12.5,10.7,8.9,7.2,8.9,23.6,1.1,7.4,0,12.3,2.4,2.4,2,2.3,2.4,5.7,7,8.8,9.3,3.6,0.8,1.1,1.2,0,1,
2009,Urbana,Particular,97.7,98,98.2,97.9,98.1,94.9,94.5,94.1,94.2,96.4,88.4,93.7,96.1,100,92.3,1.3,1.8,1.6,1.8,1.8,4.7,5.2,5.6,5.3,3.3,10.3,5.3,2.9,0,6.5,1,0.2,0.2,0.3,0.1,0.4,0.3,0.3,0.5,0.3,1.3,1,1,0,1.2,
2009,Urbana,Publico,95.2,84.7,87.4,89.3,91.5,79.9,79.3,80.9,80.7,85,64.2,74.5,80.9,69.2,71.9,2.4,12.9,10.7,8.6,6.2,13.6,13.4,11.1,9.8,10.1,20.3,11.8,8,23.1,14.3,2.4,2.4,1.9,2.1,2.3,6.5,7.3,8,9.5,4.9,15.5,13.7,11.1,7.7,13.8,
2009,Urbana,Total,95.6,86.7,89.1,90.7,92.6,82.2,81.5,82.8,82.7,86.8,67.1,77.1,83,76,74.6,2.2,11.2,9.2,7.5,5.5,12.3,12.2,10.3,9.1,9,19.1,10.9,7.3,18,13.3,2.2,2.1,1.7,1.8,1.9,5.5,6.3,6.9,8.2,4.2,13.8,12,9.7,6,12.1,
2008,Rural,Estadual,88,85.7,89.5,93.2,89.8,77.4,79.8,85.9,85.5,84.5,74.4,79.1,88.4,0,79.7,10.3,13.1,9.7,5.9,6.1,12,11.4,6,5.5,8.8,8.6,8.8,5.9,0,8,1.7,1.2,0.8,0.9,4.1,10.6,8.8,8.1,9,6.7,17,12.1,5.7,0,12.3,
2008,Rural,Federal,0,0,0,0,0,0,0,0,0,0,78.6,93.5,98.8,0,89.1,0,0,0,0,0,0,0,0,0,0,9,2.5,1.2,0,4.7,0,0,0,0,0,0,0,0,0,0,12.4,4,0,0,6.2,
2008,Rural,Municipal,93,80.3,84.5,86,89.7,79.1,81.8,85.7,90.1,85.5,72.3,88.3,86.9,0,80.5,2.6,16,12.4,11,7.5,13.9,11.4,7.5,3.9,10,6.7,2.6,8.2,0,5.8,4.4,3.7,3.1,3,2.8,7,6.8,6.8,6,4.5,21,9.1,4.9,0,13.7,
2008,Rural,Particular,91.9,79.8,90.1,91.9,95.5,82.8,86.5,88.6,92.6,88.3,91.3,95.5,90.9,0,92.4,4.7,18.4,7.2,4.1,4.5,15.2,11.1,9.6,6.2,9.5,7.9,2.3,7.8,0,6.2,3.4,1.8,2.7,4,0,2,2.4,1.8,1.2,2.2,0.8,2.2,1.3,0,1.4,
2008,Rural,Publico,92.8,80.7,85,86.8,89.7,78.7,81.2,85.7,88.7,85.3,75.1,82.8,90.5,0,81.7,2.9,15.8,12.1,10.5,7.4,13.4,11.4,7.1,4.4,9.8,8.5,7,5.1,0,7.1,4.3,3.5,2.9,2.7,2.9,7.9,7.4,7.2,6.9,4.9,16.4,10.2,4.4,0,11.2,
2008,Rural,Total,92.8,80.6,85.1,86.9,89.8,78.8,81.4,85.8,88.8,85.4,76.6,83.9,90.5,0,82.7,3,15.8,12,10.3,7.3,13.5,11.4,7.2,4.4,9.8,8.4,6.6,5.3,0,7,4.2,3.6,2.9,2.8,2.9,7.7,7.2,7,6.8,4.8,15,9.5,4.2,0,10.3,
2008,Total,Estadual,96,86.8,90,92,91.3,77.3,78.8,79.8,78.4,81.1,63.1,72.5,79.6,82.4,70.7,0.7,10.9,8.1,6.2,6.4,14.3,13.4,11,10,11.1,16.3,10.7,7.5,2.9,12.1,3.3,2.3,1.9,1.8,2.3,8.4,7.8,9.2,11.6,7.8,20.6,16.8,12.9,14.7,17.2,
2008,Total,Federal,97.4,90,89.7,91.5,72.4,88.3,82.3,98.2,92,88.6,78.4,86.7,97.2,89.7,85.6,2.6,10,10.3,8.5,27.6,11.7,17.7,1.8,8,11.4,14.8,10.1,2.8,10.3,10.6,0,0,0,0,0,0,0,0,0,0,6.8,3.2,0,0,3.8,
2008,Total,Municipal,94.7,82.8,85.9,87.9,90.2,80.5,81.3,80.9,82.7,86.4,70.1,90.9,90.4,50,81,2.3,14.1,11.9,9.5,6.9,12.2,10.5,8.9,7,9.3,19.1,4.6,6.1,50,11.8,3,3.1,2.2,2.6,2.9,7.3,8.2,10.2,10.3,4.3,10.8,4.5,3.5,0,7.2,
2008,Total,Particular,98.1,97.4,98.3,98.2,97.6,94.8,93.4,93.5,93.4,96.1,87.3,92.1,95.8,100,91.5,1.1,2.2,1.5,1.6,2.1,4.7,6,5.9,5.9,3.5,11.2,6.8,3.2,0,7.3,0.8,0.4,0.2,0.2,0.3,0.5,0.6,0.6,0.7,0.4,1.5,1.1,1,0,1.2,
2008,Total,Publico,94.8,83.3,86.6,88.7,90.5,78.6,79.6,80.2,79.5,84.2,63.3,72.7,79.8,84.6,70.8,2.2,13.7,11.2,8.9,6.8,13.4,12.5,10.4,9.2,10,16.3,10.7,7.5,7.7,12.1,3,3,2.2,2.4,2.7,8,7.9,9.4,11.3,5.8,20.4,16.6,12.7,7.7,17.1,
2008,Total,Total,95.3,85.5,88.5,90.2,91.6,81.1,81.6,82.1,81.5,86,66.2,75.3,82,88.5,73.5,2,11.9,9.7,7.7,6.1,12.1,11.6,9.8,8.7,9,15.6,10.2,6.9,5.7,11.4,2.7,2.6,1.8,2.1,2.3,6.8,6.8,8.1,9.8,5,18.2,14.5,11.1,5.8,15.1,
2008,Urbana,Estadual,96.4,86.8,90,92,91.3,77.3,78.8,79.7,78.2,81,63,72.5,79.6,82.4,70.6,0.3,10.8,8,6.3,6.4,14.3,13.4,11.1,10,11.1,16.3,10.8,7.5,2.9,12.1,3.3,2.4,2,1.7,2.3,8.4,7.8,9.2,11.8,7.9,20.7,16.7,12.9,14.7,17.3,
2008,Urbana,Federal,97.4,90,89.7,91.5,72.4,88.3,82.3,98.2,92,88.6,78.3,81.7,96.2,89.7,83.5,2.6,10,10.3,8.5,27.6,11.7,17.7,1.8,8,11.4,18.2,15.8,3.8,10.3,14.3,0,0,0,0,0,0,0,0,0,0,3.5,2.5,0,0,2.2,
2008,Urbana,Municipal,94.8,83,86,88,90.3,80.6,81.2,80.4,81.7,86.5,68.2,92.9,94.3,50,81.4,2.3,13.9,11.9,9.4,6.9,12.1,10.4,9.1,7.4,9.2,30.3,6.1,3.8,50,17.2,2.9,3.1,2.1,2.6,2.8,7.3,8.4,10.5,10.9,4.3,1.5,1,1.9,0,1.4,
2008,Urbana,Particular,98.2,97.5,98.4,98.2,97.6,94.9,93.5,93.5,93.4,96.1,87.3,92.1,95.8,100,91.4,1.1,2.1,1.4,1.6,2.1,4.6,6,5.9,5.9,3.4,11.2,6.8,3.2,0,7.4,0.7,0.4,0.2,0.2,0.3,0.5,0.5,0.6,0.7,0.5,1.5,1.1,1,0,1.2,
2008,Urbana,Publico,94.9,83.5,86.7,88.8,90.5,78.6,79.6,79.9,79.1,84.2,63.1,72.5,79.6,84.6,70.7,2.2,13.5,11.2,8.7,6.8,13.4,12.5,10.5,9.4,10,16.4,10.8,7.5,7.7,12.1,2.9,3,2.1,2.5,2.7,8,7.9,9.6,11.5,5.8,20.5,16.7,12.9,7.7,17.2,
2008,Urbana,Total,95.5,85.8,88.7,90.4,91.7,81.2,81.6,81.9,81.2,86.1,66,75.2,81.9,88.5,73.4,2,11.7,9.6,7.6,6,12,11.6,9.9,8.9,9,15.7,10.2,6.9,5.7,11.5,2.5,2.5,1.7,2,2.3,6.8,6.8,8.2,9.9,4.9,18.3,14.6,11.2,5.8,15.1,
2007,Rural,Estadual,80.3,83.8,92.3,89.4,91.4,81.9,82.9,89.2,85.6,86,77.5,81.9,85.4,0,81.2,4.9,15.6,6.5,9.1,6.6,12,10.1,4.2,5.3,8.5,5.5,5.1,3.4,0,4.8,14.8,0.6,1.2,1.5,2,6.1,7,6.6,9.1,5.5,17,13,11.2,0,14,
