Ano,Local,Rede,Aprov_1ano_Fund,Aprov_2ano_Fund,Aprov_3ano_Fund,Aprov_4ano_Fund,Aprov_5ano_Fund,Aprov_6ano_Fund,Aprov_7ano_Fund,Aprov_8ano_Fund,Aprov_9ano_Fund,Total_Aprov_Fund,Aprov_1serie_Medio,Aprov_2serie_Medio,Aprov_3serie_Medio,Aprov_4serie_Medio,Total_Aprov_Medio,Reprov_1ano_Fund,Reprov_2ano_Fund,Reprov_3ano_Fund,Reprov_4ano_Fund,Reprov_5ano_Fund,Reprov_6ano_Fund,Reprov_7ano_Fund,Reprov_8ano_Fund,Reprov_9ano_Fund,Total_Reprov_Fund,Reprov_1serie_Medio,Reprov_2serie_Medio,Reprov_3serie_Medio,Reprov_4serie_Medio,Total_Reprov_Medio,Abandono_1ano_Fund,Abandono_2ano_Fund,Abandono_3ano_Fund,Abandono_4ano_Fund,Abandono_5ano_Fund,Abandono_6ano_Fund,Abandono_7ano_Fund,Abandono_8ano_Fund,Abandono_9ano_Fund,Total_Abandono_Fund,Abandono_1serie_Medio,Abandono_2serie_Medio,Abandono_3serie_Medio,Abandono_4serie_Medio,Total_Abandono_Medio,
2010,Total,Total,97.9,88.8,90.2,90.6,92.7,82,83.3,85.4,87,88.5,76.7,84.1,87.6,96.5,82.2,0.9,9.7,8.4,8.1,5.6,14.3,12.3,10.6,8.5,8.9,15.1,9.2,7,2.9,10.9,1.2,1.5,1.4,1.3,1.7,3.7,4.4,4,4.5,2.6,8.2,6.7,5.4,0.6,6.9,
2010,Urbana,Estadual,99.3,89.5,90.1,92.9,93.3,81.7,82.7,84.2,85.8,86.2,74.4,82.2,85.4,0,79.8,0.6,9.9,8.9,6.4,5.6,15.4,13.7,12.8,10.2,11.2,17.9,10.7,8.7,0,13.2,0.1,0.6,1,0.7,1.1,2.9,3.6,3,4,2.6,7.7,7.1,5.9,0,7,
2010,Urbana,Federal,100,100,100,92.6,95.8,98,98,94,82.6,95.1,93.9,87.2,94.4,96.4,92.3,0,0,0,7.4,4.2,2,2,6,17.4,4.9,5.6,12.1,4.5,3,7,0,0,0,0,0,0,0,0,0,0,0.5,0.7,1.1,0.6,0.7,
2010,Urbana,Municipal,98.6,91.7,92.7,92,95.4,84,85.3,95.3,90,94.2,0,0,0,0,0,0.5,7.3,6.8,7.3,3.7,13.1,11.5,2.8,4,5,0,0,0,0,0,0.9,1,0.5,0.7,0.9,2.9,3.2,1.9,6,0.8,0,0,0,0,0,
2010,Urbana,Particular,99.6,99,99.6,99.4,98.4,98.2,96.3,96.1,95,97.9,92.7,94.7,99.2,0,95.3,0.4,0.8,0.4,0.6,1.6,1.8,3.7,3.9,5,2.1,7,5.3,0.8,0,4.6,0,0.2,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,
2010,Urbana,Publico,98.7,91.1,91.7,92.5,94.2,81.9,82.9,84.5,85.8,89,75.1,82.6,85.9,96.4,80.5,0.5,8.1,7.5,6.9,4.7,15.3,13.5,12.6,10.2,9,17.4,10.8,8.5,3,12.8,0.8,0.8,0.8,0.6,1.1,2.8,3.6,2.9,4,2,7.5,6.6,5.6,0.6,6.7,
2010,Urbana,Total,98.7,91.6,92.3,92.9,94.5,82.9,83.6,85.4,86.5,89.6,76.4,83.6,87.1,96.4,81.7,0.5,7.6,7,6.4,4.5,14.4,12.9,12,9.8,8.6,16.7,10.3,7.8,3,12.2,0.8,0.8,0.7,0.7,1,2.7,3.5,2.6,3.7,1.8,6.9,6.1,5.1,0.6,6.1,
2009,Rural,Estadual,97.6,75.2,84.4,84.2,87,78.9,82.1,84.7,88.7,82.9,77,86.1,90.9,0,84.1,0,19.8,11.9,12,8.1,15,10.2,7.3,3.3,11.4,7.1,4,4,0,5.2,2.4,5,3.7,3.8,4.9,6.1,7.7,8,8,5.7,15.9,9.9,5.1,0,10.7,
2009,Rural,Federal,0,0,0,0,0,0,0,0,0,0,32.2,0,0,0,79.1,0,0,0,0,0,0,0,0,0,0,45.8,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6.6,
2009,Rural,Municipal,96.4,80.8,86.2,90.6,91,70,82.4,82.8,92.4,86.7,100,100,100,0,100,0,14.6,10.7,8.1,6.3,21.8,8.6,6.8,1.7,9.2,0,0,0,0,0,3.6,4.6,3.1,1.3,2.7,8.2,9,10.4,5.9,4.1,0,0,0,0,0,
2009,Rural,Particular,0,0,0,0,0,0,0,0,0,0,25,66.7,54.5,70,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,33.3,45.5,30,41.2,
2009,Rural,Publico,96.6,77.3,85,86.4,88.2,77.6,82.1,84.5,89.2,84,74.8,86.2,90.9,0,83.7,0,17.8,11.5,10.7,7.5,16,10,7.2,3.1,10.8,9.3,3.9,4,0,6,3.4,4.9,3.5,2.9,4.3,6.4,7.9,8.3,7.7,5.2,15.9,9.9,5.1,0,10.3,
2009,Rural,Total,96.6,77.3,85,86.4,88.2,77.6,82.1,84.5,89.2,84,74.6,86,90.4,70,83.4,0,17.8,11.5,10.7,7.5,16,10,7.2,3.1,10.8,9.2,3.9,4,0,5.9,3.4,4.9,3.5,2.9,4.3,6.4,7.9,8.3,7.7,5.2,16.2,10.1,5.6,30,10.7,
2009,Total,Estadual,99.1,81.8,88.3,89.4,91.1,80,82.3,85.1,86.2,85.4,73.2,83.1,87.1,0,80,0.2,14.7,9.7,8.7,6.4,15.9,13.4,10.2,8.9,11.1,15.7,9.3,6.7,0,11.3,0.7,3.5,2,1.9,2.5,4.1,4.3,4.7,4.9,3.5,11.1,7.6,6.2,0,8.7,
2009,Total,Federal,0,96,100,93.9,100,95.7,98,96,100,97.2,83.5,86.9,97.1,0,89.3,0,4,0,6.1,0,4.3,2,4,0,2.8,11.3,9.9,2.5,0,7.7,0,0,0,0,0,0,0,0,0,0,5.2,3.2,0.4,0,3,
2009,Total,Municipal,97.3,87.6,89.5,91.2,93.2,80.3,85,88.1,92.5,91.1,100,100,100,0,100,1.5,10.8,9.1,7.7,5.5,15.5,9.4,5.1,2.5,7.2,0,0,0,0,0,1.2,1.6,1.4,1.1,1.3,4.2,5.6,6.8,5,1.7,0,0,0,0,0,
2009,Total,Particular,100,99.4,99.1,100,99.6,98.7,96.7,97.1,97.5,98.6,92.4,95.5,97.1,70,94.7,0,0.4,0.9,0,0.4,1.3,3.3,2.7,2.5,1.4,7,3.3,1.6,0,4,0,0.2,0,0,0,0,0,0.2,0,0,0.6,1.2,1.3,30,1.3,
2009,Total,Publico,97.6,85.1,88.9,90.2,91.9,80.1,82.6,85.3,86.5,87.2,73.7,83.3,87.7,0,80.6,1.2,12.5,9.4,8.3,6.1,15.8,13.1,9.9,8.6,9.9,15.5,9.3,6.4,0,11.1,1.2,2.4,1.7,1.5,2,4.1,4.3,4.8,4.9,2.9,10.8,7.4,5.9,0,8.3,
2009,Total,Total,97.8,85.8,89.3,90.6,92.3,81,83.2,86,87.3,87.8,74.9,84.3,88.5,70,81.6,1.2,11.9,9,7.9,5.8,15.1,12.7,9.5,8.1,9.4,14.9,8.8,6,0,10.6,1,2.3,1.7,1.5,1.9,3.9,4.1,4.5,4.6,2.8,10.2,6.9,5.5,30,7.8,
2009,Urbana,Estadual,99.3,87.7,90.7,92,92.9,80.3,82.4,85.2,85.6,86.2,72.5,82.5,86.3,0,79.1,0.3,10.2,8.3,7,5.7,16.1,14.2,10.9,10.1,10.9,17.2,10.4,7.3,0,12.5,0.4,2.1,1,1,1.4,3.6,3.4,3.9,4.3,2.9,10.3,7.1,6.4,0,8.4,
2009,Urbana,Federal,0,96,100,93.9,100,95.7,98,96,100,97.2,95.6,86.9,97.1,0,93.2,0,4,0,6.1,0,4.3,2,4,0,2.8,3.2,9.9,2.5,0,5.2,0,0,0,0,0,0,0,0,0,0,1.2,3.2,0.4,0,1.6,
2009,Urbana,Municipal,97.4,89.4,90.4,91.4,93.8,88.6,87.5,94.2,92.5,92.4,0,0,0,0,0,1.8,9.7,8.7,7.6,5.3,10.5,10.2,3.1,3.7,6.7,0,0,0,0,0,0.8,0.9,0.9,1,0.9,0.9,2.3,2.7,3.8,0.9,0,0,0,0,0,
2009,Urbana,Particular,100,99.4,99.1,100,99.6,98.7,96.7,97.1,97.5,98.6,93,96.1,98.4,0,95.7,0,0.4,0.9,0,0.4,1.3,3.3,2.7,2.5,1.4,7,3.4,1.6,0,4.2,0,0.2,0,0,0,0,0,0.2,0,0,0,0.5,0,0,0.1,
2009,Urbana,Publico,97.8,88.9,90.6,91.7,93.3,80.8,82.7,85.5,85.9,88.2,73.5,82.7,86.9,0,79.9,1.4,9.9,8.4,7.3,5.5,15.8,14,10.6,9.9,9.6,16.6,10.4,7,0,12.2,0.8,1.2,1,1,1.2,3.4,3.3,3.9,4.2,2.2,9.9,6.9,6.1,0,7.9,
2009,Urbana,Total,98,89.6,91.2,92.2,93.7,81.9,83.5,86.4,86.9,88.9,75,84,88.1,0,81.2,1.3,9.2,8,6.9,5.2,14.9,13.4,10,9.2,9,15.9,9.7,6.5,0,11.5,0.7,1.2,0.8,0.9,1.1,3.2,3.1,3.6,3.9,2.1,9.1,6.3,5.4,0,7.3,
2008,Rural,Estadual,0,66.6,79.9,82.4,83.8,80.6,80.7,83.8,86.8,79.6,76.6,86.6,92.1,0,84.3,0,26.7,16.2,13.5,12.3,14,11.3,8.4,5.7,14.7,7.5,3.2,2.6,0,4.7,0,6.7,3.9,4.1,3.9,5.4,8,7.8,7.5,5.7,15.9,10.2,5.3,0,11,
2008,Rural,Federal,0,0,0,0,0,0,0,0,0,0,57.6,0,0,0,57.6,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,13.9,
2008,Rural,Municipal,93.5,74.6,83,85.4,89.5,73,83.3,76.2,82.8,82.3,81.3,87.5,85.7,0,83.9,0.3,17.6,11.9,10,6.6,16.4,10.2,11.3,4.4,11.1,6.3,0,0,0,3.2,6.2,7.8,5.1,4.6,3.9,10.6,6.5,12.5,12.8,6.6,12.4,12.5,14.3,0,12.9,
2008,Rural,Particular,0,0,0,0,0,0,0,0,0,0,100,64.7,84.6,100,81.4,0,0,0,0,0,0,0,0,0,0,0,35.3,7.7,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,2.3,
2008,Rural,Publico,93.5,69.1,80.9,83.4,85.6,79.2,81.1,82.5,86.2,80.3,74.1,86.7,92,0,82.8,0.3,23.8,14.8,12.4,10.5,14.4,11.1,8.9,5.6,13.7,10.3,3.2,2.6,0,6.1,6.2,7.1,4.3,4.2,3.9,6.4,7.8,8.6,8.2,6,15.6,10.1,5.4,0,11.1,
2008,Rural,Total,93.5,69.1,80.9,83.4,85.6,79.2,81.1,82.5,86.2,80.3,74.3,86.2,91.9,100,82.8,0.3,23.8,14.8,12.4,10.5,14.4,11.1,8.9,5.6,13.7,10.2,3.8,2.7,0,6.2,6.2,7.1,4.3,4.2,3.9,6.4,7.8,8.6,8.2,6,15.5,10,5.4,0,11,
2008,Total,Estadual,100,78.3,86.1,88.3,89.1,79.3,80,84.3,85.3,83.5,71.8,81.2,84.2,0,77.9,0,17.6,11.9,9.8,9,17.2,15.4,11.3,9.3,13,16.7,9.7,8.1,0,12.3,0,4.1,2,1.9,1.9,3.5,4.6,4.4,5.4,3.5,11.5,9.1,7.7,0,9.8,
2008,Total,Federal,0,95.7,100,100,100,81.8,83.3,92,91.5,91.6,75.8,89,96.2,0,84.7,0,4.3,0,0,0,18.2,16.7,8,8.5,8.4,17.7,9.8,3.8,0,12,0,0,0,0,0,0,0,0,0,0,6.5,1.2,0,0,3.3,
2008,Total,Municipal,97.6,84.5,88.5,88.1,93,76.6,81.8,82.8,85.3,89.1,81.3,80,85.7,0,81.8,1,12.7,9.5,10.1,5.4,15.7,12.4,8.2,4.2,8.3,6.3,10,0,0,6.1,1.4,2.8,2,1.8,1.6,7.7,5.8,9,10.5,2.6,12.4,10,14.3,0,12.1,
2008,Total,Particular,99,98.9,98.7,97,98.9,98.2,95.2,94.4,94.9,97.2,89.8,96.2,97.9,100,94.3,0.8,1.1,1.3,3,1.1,1.8,4.8,5.6,5.1,2.8,10.2,3.8,1.5,0,5.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,
2008,Total,Publico,97.6,81.1,87.2,88.2,90.6,79.1,80.1,84.3,85.4,85.2,72,81.6,84.9,0,78.3,1,15.4,10.8,9.9,7.6,17.1,15.2,11,9.1,11.5,16.8,9.7,7.9,0,12.3,1.4,3.5,2,1.9,1.8,3.8,4.7,4.7,5.5,3.3,11.2,8.7,7.2,0,9.4,
2008,Total,Total,97.8,81.9,87.7,88.6,90.9,80.1,80.9,84.9,86,85.8,73.2,82.8,85.9,100,79.5,1,14.8,10.4,9.6,7.3,16.3,14.7,10.7,8.8,11.1,16.3,9.2,7.4,0,11.8,1.2,3.3,1.9,1.8,1.8,3.6,4.4,4.4,5.2,3.1,10.5,8,6.7,0,8.7,
2008,Urbana,Estadual,100,87.1,89.6,91.2,91.2,79,79.8,84.4,85,84.9,70.8,80,82.2,0,76.5,0,10.8,9.5,7.9,7.7,18,16.4,11.9,10.2,12.4,18.5,11.2,9.5,0,14,0,2.1,0.9,0.9,1.1,3,3.8,3.7,4.8,2.7,10.7,8.8,8.3,0,9.5,
2008,Urbana,Federal,0,95.7,100,100,100,81.8,83.3,92,91.5,91.6,88.3,89,96.2,0,90.9,0,4.3,0,0,0,18.2,16.7,8,8.5,8.4,10.4,9.8,3.8,0,8.2,0,0,0,0,0,0,0,0,0,0,1.3,1.2,0,0,0.9,
2008,Urbana,Municipal,98,87.6,90.1,88.8,93.9,79.5,80.7,92,89,91.1,0,50,0,0,50,1.1,11.2,8.8,10.1,5.1,15.1,14,3.7,3.9,7.5,0,50,0,0,50,0.9,1.2,1.1,1.1,1,5.4,5.3,4.3,7.1,1.4,0,0,0,0,0,
2008,Urbana,Particular,99,98.9,98.7,97,98.9,98.2,95.2,94.4,94.9,97.2,89.5,97.5,98.5,0,94.8,0.8,1.1,1.3,3,1.1,1.8,4.8,5.6,5.1,2.8,10.5,2.5,1.2,0,5.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,
2008,Urbana,Publico,98.1,87.4,89.9,90.1,92.3,79,79.9,84.7,85.1,86.8,71.6,80.5,83.1,0,77.3,1.1,11,9.1,8.9,6.6,17.8,16.3,11.6,10,10.8,18.2,11.1,9.1,0,13.7,0.8,1.6,1,1,1.1,3.2,3.8,3.7,4.9,2.4,10.2,8.4,7.8,0,9,
2008,Urbana,Total,98.1,88.1,90.4,90.5,92.7,80.3,80.9,85.5,85.9,87.5,72.9,82.2,84.6,0,78.8,1,10.3,8.6,8.6,6.3,16.8,15.5,11.1,9.6,10.3,17.6,10.3,8.4,0,12.9,0.9,1.6,1,0.9,1,2.9,3.6,3.4,4.5,2.2,9.5,7.5,7,0,8.3,
2007,Rural,Estadual,0,63,82.2,83,86.6,78.5,78.1,84.7,88.4,78.7,74.4,84.9,93,0,82.3,0,29.4,13.5,11.7,9.1,13.1,12.9,6.5,3.8,14.5,6.7,4,2.2,0,4.7,0,7.6,4.3,5.3,4.3,8.4,9,8.8,7.8,6.8,18.9,11.1,4.8,0,13,
2007,Rural,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2007,Rural,Municipal,90.5,72.4,85.7,86.3,90.6,71.2,82.4,73.2,89.5,82.1,100,100,100,0,100,1,20.5,10,10.1,5.1,17.8,7.3,8.3,0.6,11.1,0,0,0,0,0,8.5,7.1,4.3,3.6,4.3,11,10.3,18.5,9.9,6.8,0,0,0,0,0,
2007,Rural,Particular,0,0,0,0,0,0,0,0,0,0,92.6,100,66.7,100,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,33.3,0,5.4,
2007,Rural,Publico,90.5,65.7,83.3,84,87.8,77.2,78.9,82.8,88.5,79.6,74.7,85.1,93.1,0,82.5,1,26.8,12.4,11.2,7.9,13.9,11.9,6.8,3.4,13.6,6.6,3.9,2.2,0,4.7,8.5,7.5,4.3,4.8,4.3,8.9,9.2,10.4,8.1,6.8,18.7,11,4.7,0,12.8,
2007,Rural,Total,90.5,65.7,83.3,84,87.8,77.2,78.9,82.8,88.5,79.6,75,85.5,93,100,82.7,1,26.8,12.4,11.2,7.9,13.9,11.9,6.8,3.4,13.6,6.5,3.8,2.2,0,4.6,8.5,7.5,4.3,4.8,4.3,8.9,9.2,10.4,8.1,6.8,18.5,10.7,4.8,0,12.7,
2007,Total,Estadual,50,76.2,87.4,88.6,90.5,77,78.8,84,86.9,83,70.7,80.8,85.4,0,77.4,50,19.5,10.7,9.2,7.2,18.3,16.5,11.7,8.5,13.3,16.9,10.2,7.6,0,12.6,0,4.3,1.9,2.2,2.3,4.7,4.7,4.3,4.6,3.7,12.4,9,7,0,10,
2007,Total,Federal,0,100,91.7,89.3,92,78.6,76.6,97.9,94.3,89.4,94,98.2,99,0,97,0,0,8.3,10.7,8,21.4,23.4,2.1,5.7,10.6,4,0,0.5,0,1.6,0,0,0,0,0,0,0,0,0,0,2,1.8,0.5,0,1.4,
