Ano,Local,Rede,Aprov_1ano_Fund,Aprov_2ano_Fund,Aprov_3ano_Fund,Aprov_4ano_Fund,Aprov_5ano_Fund,Aprov_6ano_Fund,Aprov_7ano_Fund,Aprov_8ano_Fund,Aprov_9ano_Fund,Total_Aprov_Fund,Aprov_1serie_Medio,Aprov_2serie_Medio,Aprov_3serie_Medio,Aprov_4serie_Medio,Total_Aprov_Medio,Reprov_1ano_Fund,Reprov_2ano_Fund,Reprov_3ano_Fund,Reprov_4ano_Fund,Reprov_5ano_Fund,Reprov_6ano_Fund,Reprov_7ano_Fund,Reprov_8ano_Fund,Reprov_9ano_Fund,Total_Reprov_Fund,Reprov_1serie_Medio,Reprov_2serie_Medio,Reprov_3serie_Medio,Reprov_4serie_Medio,Total_Reprov_Medio,Abandono_1ano_Fund,Abandono_2ano_Fund,Abandono_3ano_Fund,Abandono_4ano_Fund,Abandono_5ano_Fund,Abandono_6ano_Fund,Abandono_7ano_Fund,Abandono_8ano_Fund,Abandono_9ano_Fund,Total_Abandono_Fund,Abandono_1serie_Medio,Abandono_2serie_Medio,Abandono_3serie_Medio,Abandono_4serie_Medio,Total_Abandono_Medio,
2011,Rural,Federal,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2011,Rural,Estadual,77.3,82.7,75,97.3,90.6,75.4,90.9,74.5,71.7,75.4,70.6,66.4,72.2,75.3,0,15.3,11.4,16.8,0,5.2,18.8,4.7,16.8,19.3,17,10.9,11.3,10.1,11.1,0,7.4,5.9,8.2,2.7,4.2,5.8,4.4,8.7,9,7.6,18.5,22.3,17.7,13.6,0,
2011,Urbana,Total,84.8,88.7,79.8,95.9,92,82,87.5,88,75.9,82.7,69.8,65.4,72.7,72.9,73,10.9,8.4,14.1,1,5.3,14.9,9.9,8.9,17.3,11.5,12.5,14,10.7,12.4,15.3,4.3,2.9,6.1,3.1,2.7,3.1,2.6,3.1,6.8,5.8,17.7,20.6,16.6,14.7,11.7,
2011,Urbana,Publico,83.4,87.7,77.9,95.8,91.4,80.3,86.4,87,73.9,80.9,67.2,62.8,70.2,70.4,73,11.8,9.2,15.2,0.8,5.7,16.3,10.7,9.6,18.6,12.5,13.3,14.7,11.5,13.3,15.3,4.8,3.1,6.9,3.4,2.9,3.4,2.9,3.4,7.5,6.6,19.5,22.5,18.3,16.3,11.7,
2011,Urbana,Particular,96.5,97.6,95.2,96.7,97.6,98,97.9,97.8,95.4,94.7,95,93.4,96.7,95.2,0,3.1,1.9,4.6,2.2,1.9,1.6,1.8,2.1,4.4,4.9,4.6,6,3.1,4.5,0,0.4,0.5,0.2,1.1,0.5,0.4,0.3,0.1,0.2,0.4,0.4,0.6,0.2,0.3,0,
2011,Urbana,Municipal,85.3,87.6,81.2,95.6,90.5,81.9,84.3,87.4,76.2,86.7,32.9,26.2,36.4,45.7,0,10.4,9.3,12.4,0.9,6.5,15.3,12.7,9.4,16.7,7.6,62.5,67.9,63.6,48.6,0,4.3,3.1,6.4,3.5,3,2.8,3,3.2,7.1,5.7,4.6,5.9,0,5.7,0,
2011,Urbana,Federal,90.4,97.9,85.8,98,100,99.3,98.9,94.4,90.2,81.2,78.7,75.1,77,90.7,70.2,9.4,2.1,13.9,2,0,0.7,1.1,5.6,9.5,18.2,14,14.4,15.3,6.3,23.7,0.2,0,0.3,0,0,0,0,0,0.3,0.6,7.3,10.5,7.7,3,6.1,
2011,Urbana,Estadual,77.7,87.9,72.1,97.1,97.4,72.4,96.1,85.2,69.3,72.6,67.1,62.7,70.1,70.2,76.8,15.9,8.4,20,0.1,0.4,21.5,1.9,10.5,22.4,19.5,13.3,14.7,11.4,13.4,3.7,6.4,3.7,7.9,2.8,2.2,6.1,2,4.3,8.3,7.9,19.6,22.6,18.5,16.4,19.5,
2010,Rural,Estadual,90.8,79.9,82.7,74.7,74.5,77.6,78.7,84,80.9,79.2,70.2,73.5,78.3,0,73.1,2.4,11.4,10.7,18.9,16.7,13.3,13.2,7.4,10.6,12.6,9.2,7.9,6.7,0,8.2,6.8,8.7,6.6,6.4,8.8,9.1,8.1,8.6,8.5,8.2,20.6,18.6,15,0,18.7,
2010,Rural,Municipal,89.2,82,73.8,76.1,80,76.5,82.8,84.9,87.2,80.2,98,0,0,92.9,94.7,4.6,11.3,19.6,16.8,12.7,12.1,7.5,5.2,4.3,12.1,0,0,0,0,0,6.2,6.7,6.6,7.1,7.3,11.4,9.7,9.9,8.5,7.7,2,0,0,7.1,5.3,
2010,Rural,Particular,95.5,92.9,76.7,79.8,86.3,84.7,78.2,91.4,97.2,87.8,85.1,78.7,95.6,0,85.1,0,2.4,18,16.1,13.7,1,3.6,4.3,0,6.4,1.9,2.7,2.2,0,2.1,4.5,4.7,5.3,4.1,0,14.3,18.2,4.3,2.8,5.8,13,18.6,2.2,0,12.8,
2010,Rural,Publico,89.2,81.9,74,76.1,79.8,76.6,82.4,84.8,86.6,80.2,70.5,73.5,78.3,92.9,73.4,4.6,11.3,19.4,16.8,12.8,12.2,8,5.4,4.9,12.1,9.1,7.9,6.7,0,8.1,6.2,6.8,6.6,7.1,7.4,11.2,9.6,9.8,8.5,7.7,20.4,18.6,15,7.1,18.5,
2010,Rural,Total,89.2,81.9,74,76.1,79.8,76.6,82.4,84.9,86.6,80.2,71,73.6,78.6,92.9,73.7,4.6,11.3,19.3,16.8,12.8,12.2,8,5.4,4.9,12.1,8.8,7.7,6.6,0,7.9,6.2,6.8,6.7,7.1,7.4,11.2,9.6,9.7,8.5,7.7,20.2,18.7,14.8,7.1,18.4,
2010,Total,Estadual,91.1,90.2,77,79,82.7,69.7,71.5,75.5,72.1,75.7,63.4,69.6,69.2,62.5,66.9,0.7,2.5,16.6,15.7,12.3,21.1,19.8,16.1,19.4,16.5,13.3,10.3,13.2,25,12.3,8.2,7.3,6.4,5.3,5,9.2,8.7,8.4,8.5,7.8,23.3,20.1,17.6,12.5,20.8,
2010,Total,Federal,98.1,98.6,99.4,99.5,95.7,88.7,85.8,87.1,84.3,91.1,71.4,72.8,84.5,84.3,76.3,1,1.4,0.6,0.5,4.3,11.3,14.2,12.9,15.4,8.8,21.3,21.2,12.1,9.8,17.9,0.9,0,0,0,0,0,0,0,0.3,0.1,7.3,6,3.4,5.9,5.8,
2010,Total,Municipal,91.8,84,76.9,80.3,83.1,76.4,81,84.6,86.2,82.2,69.5,85.4,60.4,92.9,76.7,3.1,10.8,18.2,14.5,11.5,14.4,10.8,7.6,6.8,11.6,25.4,14.6,18.9,0,15.5,5.1,5.2,4.9,5.2,5.4,9.2,8.2,7.8,7,6.2,5.1,0,20.7,7.1,7.8,
2010,Total,Particular,96.7,97,97.6,97.5,97.8,95.7,95.7,95.3,95.1,96.5,93.1,96.3,95.6,0,94.9,2.1,2.2,2,2.2,2,3.8,3.8,4.4,4.6,3,6.1,2.8,3.8,0,4.3,1.2,0.8,0.4,0.3,0.2,0.5,0.5,0.3,0.3,0.5,0.8,0.9,0.6,0,0.8,
2010,Total,Publico,91.7,84.6,76.9,80.1,83,74.5,78,81.5,81,81,63.5,69.7,69.4,85.5,67,3,10,18,14.7,11.6,16.3,13.6,10.5,11.4,12.6,13.4,10.4,13.2,8.2,12.4,5.3,5.4,5.1,5.2,5.4,9.2,8.4,8,7.6,6.4,23.1,19.9,17.4,6.3,20.6,
2010,Total,Total,92,85.2,77.7,80.9,83.7,75.6,79,82.5,82.1,81.8,65.2,71.4,71.4,85.5,68.9,2.9,9.6,17.3,14.1,11.2,15.7,13.1,10.1,10.9,12.1,13,9.9,12.5,8.2,11.9,5.1,5.2,5,5,5.1,8.7,7.9,7.4,7,6.1,21.8,18.7,16.1,6.3,19.2,
2010,Urbana,Estadual,91.1,91.6,76.4,79.5,83.5,69,70.9,74.8,71.5,75.4,63.2,69.5,69,62.5,66.7,0.5,1.3,17.2,15.4,11.9,21.8,20.3,16.8,20,16.9,13.4,10.3,13.4,25,12.5,8.4,7.1,6.4,5.1,4.6,9.2,8.8,8.4,8.5,7.7,23.4,20.2,17.6,12.5,20.8,
2010,Urbana,Federal,98.1,98.6,99.4,99.5,95.7,88.7,85.8,87.1,84.3,91.1,71.4,72.8,84.5,84.3,76.3,1,1.4,0.6,0.5,4.3,11.3,14.2,12.9,15.4,8.8,21.3,21.2,12.1,9.8,17.9,0.9,0,0,0,0,0,0,0,0.3,0.1,7.3,6,3.4,5.9,5.8,
2010,Urbana,Municipal,94,86,79.6,84.1,85.7,76.4,80,84.4,85.7,83.7,49.3,85.4,60.4,0,62,1.8,10.2,17,12.5,10.5,15.8,12.7,9,8,11.3,43.5,14.6,18.9,0,28.2,4.2,3.8,3.4,3.4,3.8,7.8,7.3,6.6,6.3,5,7.2,0,20.7,0,9.8,
2010,Urbana,Particular,96.8,97.1,97.9,97.8,97.9,95.8,95.8,95.4,95,96.6,93.3,96.5,95.6,0,95,2.1,2.2,1.7,2,1.9,3.9,3.8,4.4,4.6,3,6.1,2.8,3.8,0,4.4,1.1,0.7,0.4,0.2,0.2,0.3,0.4,0.2,0.4,0.4,0.6,0.7,0.6,0,0.6,
2010,Urbana,Publico,93.8,86.9,79.1,83.2,85.2,73.7,76.4,80.4,79.3,81.5,63.3,69.6,69.1,83.8,66.8,1.7,8.8,17,13.1,10.8,18,15.8,12.3,13.4,12.8,13.5,10.4,13.4,10.1,12.5,4.5,4.3,3.9,3.7,4,8.3,7.8,7.3,7.3,5.7,23.2,20,17.5,6.1,20.7,
2010,Urbana,Total,94.1,87.7,80.4,84.2,86.2,75.2,77.8,81.7,80.9,82.7,65.1,71.3,71.2,83.8,68.7,1.7,8.3,15.9,12.3,10.1,17.1,14.9,11.6,12.5,12,13.1,9.9,12.6,10.1,12,4.2,4,3.7,3.5,3.7,7.7,7.3,6.7,6.6,5.3,21.8,18.8,16.2,6.1,19.3,
2009,Rural,Estadual,84.7,78.8,67.3,68.8,73.5,74.5,78.3,82.2,81.7,75.5,65.4,69.4,75.6,0,69.1,6.6,9.4,22.6,20.5,13.9,14.3,11.8,7.7,7.8,13.9,6.6,5.1,5.5,0,5.9,8.7,11.8,10.1,10.7,12.6,11.2,9.9,10.1,10.5,10.6,28,25.5,18.9,0,25,
2009,Rural,Municipal,83.2,59.8,70.1,74.1,79.3,75.2,82,84.4,86.8,73.1,87,100,0,100,88.5,8.9,30.2,22.2,18.3,12.6,12.1,7.6,5.1,4.3,17.8,0,0,0,0,0,7.9,10,7.7,7.6,8.1,12.7,10.4,10.5,8.9,9.1,13,0,0,0,11.5,
2009,Rural,Particular,84.2,80.2,80,71.7,75.4,88.5,90.2,91.2,92.6,82.4,94.3,98.6,100,0,97.4,15.8,11.1,14.7,24.1,22.1,6.3,3.3,3.5,6.3,12.5,5.1,0,0,0,2.1,0,8.7,5.3,4.2,2.5,5.2,6.5,5.3,1.1,5.1,0.6,1.4,0,0,0.5,
2009,Rural,Publico,83.3,60,70.1,73.8,79.1,75.1,81.6,84.2,86.2,73.2,65.5,69.4,75.6,100,69.2,8.8,30,22.2,18.4,12.6,12.3,8,5.4,4.8,17.6,6.6,5.1,5.5,0,5.9,7.9,10,7.7,7.8,8.3,12.6,10.4,10.4,9,9.2,27.9,25.5,18.9,0,24.9,
2009,Rural,Total,83.3,60,70.1,73.8,79.1,75.1,81.6,84.2,86.2,73.2,66.5,70.1,77.2,100,70.3,8.8,29.9,22.2,18.4,12.6,12.3,8,5.4,4.8,17.6,6.5,5,5.1,0,5.7,7.9,10.1,7.7,7.8,8.3,12.6,10.4,10.4,9,9.2,27,24.9,17.7,0,24,
2009,Total,Estadual,89.4,86.1,75,78,81.9,69.9,72.2,75.8,72.1,75.3,61.1,69.1,69.9,100,66,2.6,3.9,18.2,15.3,11.2,19.9,17.9,14.7,18.1,15.8,13,9.5,12,0,11.6,8,10,6.8,6.7,6.9,10.2,9.9,9.5,9.8,8.9,25.9,21.4,18.1,0,22.4,
2009,Total,Federal,93.5,98.5,97.2,100,98,94.2,90.1,94.6,89.3,94.2,76.8,86.3,89.5,95.9,84.5,6.5,1.5,2.1,0,2,5.8,9.5,5.4,10.1,5.6,15.7,9.1,7.5,4.1,10.7,0,0,0.7,0,0,0,0.4,0,0.6,0.2,7.5,4.6,3,0,4.8,
2009,Total,Municipal,88.6,67.8,73.8,78.6,83.1,74.6,79.7,83.7,85.4,77.4,55.2,68,63.6,100,61.3,5.2,24.2,20.6,15.7,11.1,15.2,11.2,7.8,6.9,15.4,35.3,13.3,14.5,0,23.8,6.2,8,5.6,5.7,5.8,10.2,9.1,8.5,7.7,7.2,9.5,18.7,21.9,0,14.9,
2009,Total,Particular,96.2,96,97.2,97.3,97.5,95.5,95.7,95.4,95,96.2,92.8,96.8,95.5,0,95,2.4,2.7,2.3,2.3,2.2,4,4,4.1,4.8,3.2,6.6,2.6,4.1,0,4.5,1.4,1.3,0.5,0.4,0.3,0.5,0.3,0.5,0.2,0.6,0.6,0.6,0.4,0,0.5,
2009,Total,Publico,88.6,69.3,74,78.6,83,73.2,77.2,80.9,80.2,77,61.2,69.3,70.1,96,66.2,4.9,22.6,20.2,15.7,11.1,16.6,13.4,10.3,11.3,15.5,13,9.5,12,4,11.6,6.5,8.1,5.8,5.7,5.9,10.2,9.4,8.8,8.5,7.5,25.8,21.2,17.9,0,22.2,
2009,Total,Total,89.3,70.4,75,79.4,83.7,74.3,78.3,82,81.4,78,63,71.1,72,96,68.1,4.7,21.8,19.5,15,10.7,16,12.9,9.8,10.8,14.8,12.6,9.1,11.4,4,11.2,6,7.8,5.5,5.6,5.6,9.7,8.8,8.2,7.8,7.2,24.4,19.8,16.6,0,20.7,
2009,Urbana,Estadual,90,86.6,75.8,79.7,82.8,69.5,71.6,75.3,71.4,75.2,61,69.1,69.8,100,66,2,3.5,17.7,14.3,10.9,20.4,18.5,15.2,18.9,15.9,13.2,9.7,12.2,0,11.8,8,9.9,6.5,6,6.3,10.1,9.9,9.5,9.7,8.9,25.8,21.2,18,0,22.2,
2009,Urbana,Federal,93.5,98.5,97.2,100,98,94.2,90.1,94.6,89.3,94.2,76.8,86.3,89.5,95.9,84.5,6.5,1.5,2.1,0,2,5.8,9.5,5.4,10.1,5.6,15.7,9.1,7.5,4.1,10.7,0,0,0.7,0,0,0,0.4,0,0.6,0.2,7.5,4.6,3,0,4.8,
2009,Urbana,Municipal,91.8,76.9,77.3,82.7,86.1,74.2,78.5,83.3,84.7,80.8,47.3,67.6,63.6,0,58.1,2.9,17.4,19,13.4,10,17.1,13.1,9.2,8.2,13.5,44.1,13.5,14.5,0,26.6,5.3,5.7,3.7,3.9,3.9,8.7,8.4,7.5,7.1,5.7,8.6,18.9,21.9,0,15.3,
2009,Urbana,Particular,96.2,96.4,97.6,97.7,97.8,95.6,95.7,95.4,95,96.4,92.8,96.8,95.4,0,94.9,2.3,2.5,2,2,2,4,4,4.1,4.7,3.1,6.6,2.6,4.2,0,4.6,1.5,1.1,0.4,0.3,0.2,0.4,0.3,0.5,0.3,0.5,0.6,0.6,0.4,0,0.5,
2009,Urbana,Publico,91.6,78.3,77,82.1,85.4,72.4,75.7,79.8,78.4,79.2,61.1,69.3,69.9,95.9,66.1,2.8,15.4,18.7,13.6,10.2,18.3,15.3,11.9,13.2,14.2,13.2,9.7,12.2,4.1,11.8,5.6,6.3,4.3,4.3,4.4,9.3,9,8.3,8.4,6.6,25.7,21,17.9,0,22.1,
2009,Urbana,Total,92.1,79.7,78.5,83.3,86.3,74,77.3,81.3,80.1,80.6,62.9,71.1,71.9,95.9,68,2.7,14.4,17.5,12.7,9.5,17.4,14.4,11.2,12.4,13.3,12.8,9.2,11.6,4.1,11.3,5.2,5.9,4,4,4.2,8.6,8.3,7.5,7.5,6.1,24.3,19.7,16.5,0,20.7,
2008,Rural,Estadual,66.7,55.5,67,70.1,72.7,75.4,79.6,80.7,83.1,72.7,67.8,75.3,81.1,0,73.5,16.7,30.9,25.5,22.2,16.5,13.2,9.5,7.7,7.1,16.9,6.5,4.9,5,0,5.6,16.6,13.6,7.5,7.7,10.8,11.4,10.9,11.6,9.8,10.4,25.7,19.8,13.9,0,20.9,
2008,Rural,Municipal,75.2,51.8,66,70.6,76.8,72.6,79.8,83.2,86.4,68,64.9,0,0,0,64.9,14.5,35.7,25.5,20,13.8,13.2,8.3,5.3,4.2,21.3,0,0,0,0,0,10.3,12.5,8.5,9.4,9.4,14.2,11.9,11.5,9.4,10.7,35.1,0,0,0,35.1,
2008,Rural,Particular,100,55.4,70.2,68.8,73.8,82.2,88.2,81.7,88.2,72.1,79.8,96.9,91.8,0,90.3,0,39.6,28.1,24.8,21.5,8.5,11.8,16.9,11.8,23.8,10.9,3.1,4.1,0,5.9,0,5,1.7,6.4,4.7,9.3,0,1.4,0,4.1,9.3,0,4.1,0,3.8,
2008,Rural,Publico,75.2,51.9,66.1,70.6,76.6,72.8,79.8,83,85.9,68.2,67.7,75.3,81.1,0,73.5,14.5,35.5,25.5,20.1,13.9,13.2,8.4,5.6,4.5,21.1,6.3,4.9,5,0,5.5,10.3,12.6,8.4,9.3,9.5,14,11.8,11.4,9.6,10.7,26,19.8,13.9,0,21,
2008,Rural,Total,75.2,51.9,66.1,70.6,76.6,72.9,79.8,83,86,68.2,68.2,76.9,81.4,0,74.2,14.4,35.6,25.5,20.1,14,13.2,8.4,5.6,4.5,21.1,6.5,4.8,5,0,5.6,10.4,12.5,8.4,9.3,9.4,13.9,11.8,11.4,9.5,10.7,25.3,18.3,13.6,0,20.2,
2008,Total,Estadual,66.7,61.1,71.4,75.6,79.5,69.7,72.6,76,73.4,72.3,62.1,69.2,70,86.4,66.5,16.7,26.9,21.9,17.6,13.2,19.5,16.9,14,16.4,18.1,11.4,8.1,10.7,4.5,10.2,16.6,12,6.7,6.8,7.3,10.8,10.5,10,10.2,9.6,26.5,22.7,19.3,9.1,23.3,
2008,Total,Federal,100,96.5,97.4,98.2,99.2,94.4,90.5,88.3,80.3,91.8,77.3,83.2,89.3,95,83.8,0,3.5,1.3,0.9,0.8,5.6,9.5,11.7,19.2,8,15.8,13.9,6.7,3.3,11.7,0,0,1.3,0.9,0,0,0,0,0.5,0.2,6.9,2.9,4,1.7,4.5,
2008,Total,Municipal,84.5,60,70.4,75.5,80.1,72,77.3,81.8,82.5,73.1,51.8,50,52.8,0,51.6,8,29.4,22.9,17.6,12.9,16,12,8.4,8.3,18.1,22.6,26.2,26.4,0,24.2,7.5,10.6,6.7,6.9,7,12,10.7,9.8,9.2,8.8,25.6,23.8,20.8,0,24.2,
2008,Total,Particular,96.7,94.7,96.2,97,97,95.4,95.4,96.2,94.4,95.9,94.3,96.6,97.3,100,96,2.3,4.1,3,2.6,2.3,3.9,4.3,3.6,5.1,3.5,4.7,2.8,2,0,3.3,1,1.2,0.8,0.4,0.7,0.7,0.3,0.2,0.5,0.6,1,0.6,0.7,0,0.7,
2008,Total,Publico,84.5,60.2,70.5,75.6,80,71.3,75.7,79.7,78.9,72.9,62.1,69.3,70.2,94.3,66.6,8,29.1,22.7,17.5,12.9,17.1,13.7,10.4,11.6,18.1,11.4,8.2,10.7,3.4,10.2,7.5,10.7,6.8,6.9,7.1,11.6,10.6,9.9,9.5,9,26.5,22.5,19.1,2.3,23.2,
2008,Total,Total,85.6,61.4,71.6,76.5,80.8,72.5,76.8,80.8,80,74,63.8,70.8,71.8,94.7,68.2,7.5,28.2,21.9,16.9,12.4,16.4,13.1,10,11.1,17.4,11.1,7.9,10.2,3.2,9.8,6.9,10.4,6.5,6.6,6.8,11.1,10.1,9.2,8.9,8.6,25.1,21.3,18,2.1,22,
2008,Urbana,Estadual,0,61.8,72,76.3,80.5,69.1,72,75.6,72.7,72.3,61.9,69,69.8,86.4,66.3,0,26.3,21.4,16.9,12.8,20,17.5,14.4,17.1,18.2,11.5,8.2,10.9,4.5,10.3,0,11.9,6.6,6.8,6.7,10.9,10.5,10,10.2,9.5,26.6,22.8,19.3,9.1,23.4,
2008,Urbana,Federal,100,96.5,97.4,98.2,99.2,94.4,90.5,88.3,80.3,91.8,77.3,83.2,89.3,95,83.8,0,3.5,1.3,0.9,0.8,5.6,9.5,11.7,19.2,8,15.8,13.9,6.7,3.3,11.7,0,0,1.3,0.9,0,0,0,0,0.5,0.2,6.9,2.9,4,1.7,4.5,
2008,Urbana,Municipal,88.4,70.1,74.6,80,82.6,71.7,76,81.1,80.7,77.1,43.8,50,52.8,0,48,5.2,21.7,20.3,15.4,12.2,17.6,13.9,10,10.2,15.6,36.4,26.2,26.4,0,30.7,6.4,8.2,5.1,4.6,5.2,10.7,10.1,8.9,9.1,7.3,19.8,23.8,20.8,0,21.3,
2008,Urbana,Particular,96.7,95.9,96.7,97.4,97.3,95.6,95.5,96.3,94.5,96.2,94.6,96.6,97.4,100,96.1,2.3,3,2.6,2.2,2,3.9,4.3,3.4,5,3.2,4.6,2.8,2,0,3.2,1,1.1,0.7,0.4,0.7,0.5,0.2,0.3,0.5,0.6,0.8,0.6,0.6,0,0.7,
2008,Urbana,Publico,88.5,68.4,74.1,79.2,82.1,70.7,74.3,78.7,76.9,75.6,62,69.1,69.9,94.3,66.4,5.2,22.7,20.5,15.7,12.3,18.5,15.4,12,13.5,16.4,11.6,8.2,10.8,3.4,10.3,6.3,8.9,5.4,5.1,5.6,10.8,10.3,9.3,9.6,8,26.4,22.7,19.3,2.3,23.3,
2008,Urbana,Total,89.4,70.2,75.7,80.5,83.3,72.3,75.9,80.2,78.4,77.2,63.7,70.7,71.6,94.7,68.1,4.9,21.3,19.3,14.8,11.5,17.6,14.6,11.3,12.8,15.4,11.2,7.9,10.3,3.2,9.9,5.7,8.5,5,4.7,5.2,10.1,9.5,8.5,8.8,7.4,25.1,21.4,18.1,2.1,22,
2007,Rural,Estadual,0,46.3,57.5,57.9,59.5,64.9,68.8,73.7,72.3,62.1,67.3,70.5,65.5,0,67.9,0,39.1,33.6,32.3,28.7,22.5,19.8,15.1,18.3,26.4,15.5,14.7,24.9,0,17.5,0,14.6,8.9,9.8,11.8,12.6,11.4,11.2,9.4,11.5,17.2,14.8,9.6,0,14.6,
2007,Rural,Municipal,64.1,51.2,65.2,70,75.7,72.7,79.8,82.4,85.1,66.4,64.4,0,0,0,63.4,19.8,35.8,25.2,20,13.7,12.1,7.4,5.2,4.3,21.9,1.7,0,0,100,3.3,16.1,13,9.6,10,10.6,15.2,12.8,12.4,10.6,11.7,33.9,0,0,0,33.3,
2007,Rural,Particular,0,65.7,82.9,83.6,90.2,85.5,90.7,90.3,92.4,83,88.2,100,96.4,0,94.4,0,32.1,13.9,15.3,8.8,14.5,9.3,9.7,6.8,15.7,10.6,0,0.9,0,4.4,0,2.2,3.2,1.1,1,0,0,0,0.8,1.3,1.2,0,2.7,0,1.2,
