Ano,Local,Rede,Aprov_1ano_Fund,Aprov_2ano_Fund,Aprov_3ano_Fund,Aprov_4ano_Fund,Aprov_5ano_Fund,Aprov_6ano_Fund,Aprov_7ano_Fund,Aprov_8ano_Fund,Aprov_9ano_Fund,Total_Aprov_Fund,Aprov_1serie_Medio,Aprov_2serie_Medio,Aprov_3serie_Medio,Aprov_4serie_Medio,Total_Aprov_Medio,Reprov_1ano_Fund,Reprov_2ano_Fund,Reprov_3ano_Fund,Reprov_4ano_Fund,Reprov_5ano_Fund,Reprov_6ano_Fund,Reprov_7ano_Fund,Reprov_8ano_Fund,Reprov_9ano_Fund,Total_Reprov_Fund,Reprov_1serie_Medio,Reprov_2serie_Medio,Reprov_3serie_Medio,Reprov_4serie_Medio,Total_Reprov_Medio,Abandono_1ano_Fund,Abandono_2ano_Fund,Abandono_3ano_Fund,Abandono_4ano_Fund,Abandono_5ano_Fund,Abandono_6ano_Fund,Abandono_7ano_Fund,Abandono_8ano_Fund,Abandono_9ano_Fund,Total_Abandono_Fund,Abandono_1serie_Medio,Abandono_2serie_Medio,Abandono_3serie_Medio,Abandono_4serie_Medio,Total_Abandono_Medio,
2011,Rural,Estadual,84.3,85,83.2,97,93.4,76.4,80.6,83.3,81.7,83.2,75.6,71,75.5,84.3,0,11.1,12.7,8.8,1.3,4.2,20.9,17.6,13.8,12,6,6.1,9.8,4.2,1.7,0,4.6,2.3,8,1.7,2.4,2.7,1.8,2.9,6.3,10.8,18.3,19.2,20.3,14,0,
2011,Urbana,Total,87.2,90.7,83,98,95.2,83.8,88.2,89.6,78.3,87.7,71.1,64.5,75.9,75.7,0,9.8,7.5,12.6,0.6,2.6,14.5,9.9,8.4,16.4,7.9,14.6,17.6,11.9,13.5,0,3,1.8,4.4,1.4,2.2,1.7,1.9,2,5.3,4.4,14.3,17.9,12.2,10.8,0,
2011,Urbana,Publico,86.3,89.9,81.9,97.8,94.9,82.5,87.3,88.8,77.1,86.8,69.3,62.5,74,74,0,10.5,8,13.4,0.7,2.8,15.6,10.6,9,17.3,8.4,15.4,18.3,12.7,14.4,0,3.2,2.1,4.7,1.5,2.3,1.9,2.1,2.2,5.6,4.8,15.3,19.2,13.3,11.6,0,
2011,Urbana,Particular,98.2,98.7,97.6,99.6,98.4,98.2,98.4,98.9,97.6,97,94.7,92.3,96,96.4,0,1.6,1.2,2.3,0.2,1,1.8,1.6,1.1,2.3,2.9,5,7.2,3.7,3.5,0,0.2,0.1,0.1,0.2,0.6,0,0,0,0.1,0.1,0.3,0.5,0.3,0.1,0,
2011,Urbana,Municipal,90.3,91.8,79.5,97.7,94.8,85.2,92.4,89.8,73.6,87.6,0,0,0,0,0,7.5,6.4,14.8,0.8,3.1,13.4,6.1,7.9,19.4,7.1,0,0,0,0,0,2.2,1.8,5.7,1.5,2.1,1.4,1.5,2.3,7,5.3,0,0,0,0,0,
2011,Urbana,Federal,0,0,0,0,0,0,0,0,0,0,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4,34.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0,
2011,Urbana,Estadual,84.5,88.1,82.1,97.9,95,79.2,83.3,88.2,77.5,86.7,69.3,62.5,74,74,0,11.8,9.6,13.3,0.5,2.4,18.4,14.1,9.7,17.1,8.5,15.2,17.8,12.7,14.4,0,3.7,2.3,4.6,1.6,2.6,2.4,2.6,2.1,5.4,4.8,15.5,19.7,13.3,11.6,0,
2010,Rural,Estadual,96.7,72.1,77.5,78,84.4,84.5,85,86,86.2,82,67.4,75.7,83.7,70,73.3,1.5,24.4,21,19.2,13.6,8.5,6.9,5.3,5.3,13.4,8,5.8,6,0,6.8,1.8,3.5,1.5,2.8,2,7,8.1,8.7,8.5,4.6,24.6,18.5,10.3,30,19.9,
2010,Rural,Municipal,96.4,82.5,85.6,82.2,89,84.3,85.6,85.8,89.9,86.9,0,0,0,0,0,1.5,15,12,15.4,8.8,8.1,8.1,10.6,5.1,10.5,0,0,0,0,0,2.1,2.5,2.4,2.4,2.2,7.6,6.3,3.6,5,2.6,0,0,0,0,0,
2010,Rural,Particular,0,74,45.5,68.1,61.7,81.1,89.7,94.1,88.8,77.3,90.3,98.5,94.1,85.2,92.8,0,18,52.7,31.9,35,10,5.7,5.9,7.5,18.8,2.9,0,0,0,1.1,0,8,1.8,0,3.3,8.9,4.6,0,3.7,3.9,6.8,1.5,5.9,14.8,6.1,
2010,Rural,Publico,96.5,76.5,80.5,79.4,85.8,84.5,85,85.9,86.4,83.5,67.4,75.7,83.7,70,73.3,1.5,20.4,17.6,17.9,12.1,8.5,7,5.7,5.3,12.6,8,5.8,6,0,6.8,2,3.1,1.9,2.7,2.1,7,8,8.4,8.3,3.9,24.6,18.5,10.3,30,19.9,
2010,Rural,Total,96.5,76.4,80,79.2,85.4,84.4,85.3,86.3,86.5,83.3,69.1,77.2,84.8,81.1,75,1.5,20.4,18.1,18.2,12.5,8.5,6.9,5.7,5.4,12.7,7.6,5.4,5.3,0,6.3,2,3.2,1.9,2.6,2.1,7.1,7.8,8,8.1,4,23.3,17.4,9.9,18.9,18.7,
2010,Total,Estadual,97.2,74.7,79.3,82.2,87.6,80.1,83.4,86.8,88,83.6,64.9,76.9,76.7,89.3,71.8,0.9,21,18.7,15.7,10.8,14.9,11.9,8.7,6.9,12.7,14.3,9.1,11,5.7,11.8,1.9,4.3,2,2.1,1.6,5,4.7,4.5,5.1,3.7,20.8,14,12.3,5,16.4,
2010,Total,Municipal,96.9,89.1,88.9,85.7,89.5,77.9,82.4,86.6,92,89.2,0,0,0,0,0,0.8,8.6,9.4,12.2,8.6,17.1,11.6,9.5,3.9,8.4,0,0,0,0,0,2.3,2.3,1.7,2.1,1.9,5,6,3.9,4.1,2.4,0,0,0,0,0,
2010,Total,Particular,99.6,96.1,94.4,96,96,96.6,97.8,98.4,98,96.9,96,97.2,98,85.2,96.9,0.1,2.9,5.2,4,3.8,2.6,1.7,1.6,1.6,2.6,3.3,2.5,1.5,0,2.5,0.3,1,0.4,0,0.2,0.8,0.5,0,0.4,0.5,0.7,0.3,0.5,14.8,0.6,
2010,Total,Publico,97,82.5,83.4,83.6,88.3,79.8,83.3,86.7,88.4,85.3,64.9,76.9,76.7,89.3,71.8,0.8,14.3,14.7,14.3,10,15.1,11.9,8.8,6.6,11.4,14.3,9.1,11,5.7,11.8,2.2,3.2,1.9,2.1,1.7,5.1,4.8,4.5,5,3.3,20.8,14,12.3,5,16.4,
2010,Total,Total,97.2,83.4,84.1,84.3,88.8,80.7,84.2,87.6,89.2,86.1,66.9,78.4,78.6,89.1,73.6,0.8,13.6,14.2,13.8,9.6,14.4,11.3,8.2,6.1,10.8,13.6,8.7,10.2,5.4,11.1,2,3,1.7,1.9,1.6,4.9,4.5,4.2,4.7,3.1,19.5,12.9,11.2,5.5,15.3,
2010,Urbana,Estadual,97.4,75.7,80,83.6,88.5,79.2,83.2,86.9,88.3,84,64.6,77.1,76.2,89.8,71.6,0.6,19.7,17.9,14.6,10,16,12.7,9.3,7.1,12.6,15,9.5,11.3,5.9,12.3,2,4.6,2.1,1.8,1.5,4.8,4.1,3.8,4.6,3.4,20.4,13.4,12.5,4.3,16.1,
2010,Urbana,Municipal,97,90.5,89.8,86.4,89.7,77.1,82.1,86.7,92.2,89.7,0,0,0,0,0,0.7,7.2,8.7,11.5,8.6,18.2,11.9,9.4,3.8,8,0,0,0,0,0,2.3,2.3,1.5,2.1,1.7,4.7,6,3.9,4,2.3,0,0,0,0,0,
2010,Urbana,Particular,99.6,97.3,97.2,98.1,98.1,98.2,98.7,98.7,98.8,98.3,96.6,97.1,98.4,0,97.3,0.1,2.1,2.5,1.9,1.8,1.8,1.3,1.3,1.1,1.6,3.4,2.7,1.6,0,2.7,0.3,0.6,0.3,0,0.1,0,0,0,0.1,0.1,0,0.2,0,0,0,
2010,Urbana,Publico,97.1,84.3,84.4,84.8,89,79,83.1,86.9,88.6,85.7,64.6,77.1,76.2,89.8,71.6,0.7,12.5,13.8,13.3,9.5,16.3,12.6,9.3,6.8,11.1,15,9.5,11.3,5.9,12.3,2.2,3.2,1.8,1.9,1.5,4.7,4.3,3.8,4.6,3.2,20.4,13.4,12.5,4.3,16.1,
2010,Urbana,Total,97.4,85.3,85.3,85.7,89.6,80.1,84,87.8,89.6,86.7,66.7,78.6,78.1,89.8,73.5,0.6,11.7,13,12.5,8.9,15.4,12,8.6,6.2,10.4,14.2,9,10.5,5.9,11.6,2,3,1.7,1.8,1.5,4.5,4,3.6,4.2,2.9,19.1,12.4,11.4,4.3,14.9,
2009,Rural,Estadual,0,62.1,71.8,75.7,83.6,81.6,85.2,82.2,85.6,76.9,66.1,74.8,80.3,0,71.8,0,33.8,26.1,22,13.5,11.2,7.2,8.1,4.5,18.1,10,7.4,3.6,0,7.8,0,4.1,2.1,2.3,2.9,7.2,7.6,9.7,9.9,5,23.9,17.8,16.1,0,20.4,
2009,Rural,Municipal,97.9,68.3,76.9,81.9,89.7,76.2,85,76.6,90.2,80.8,100,0,0,0,100,0.2,26.6,20.9,15.8,7.9,14,5.7,8.1,4.9,15.7,0,0,0,0,0,1.9,5.1,2.2,2.3,2.4,9.8,9.3,15.3,4.9,3.5,0,0,0,0,0,
2009,Rural,Particular,0,65,62.9,69.7,62.3,75.7,94.7,93.3,89.7,77.2,89,94,97.5,88.9,92.9,0,32.5,34.8,24.2,35.8,20.7,5.3,2.7,6.9,19.8,2.2,0,1.2,3.7,1.4,0,2.5,2.3,6.1,1.9,3.6,0,4,3.4,3,8.8,6,1.3,7.4,5.7,
2009,Rural,Publico,97.9,64.1,73.4,77.5,85.2,81.3,85.1,81.9,85.9,77.9,66.1,74.8,80.3,0,71.8,0.2,31.4,24.4,20.2,12,11.3,7.1,8.1,4.5,17.5,10,7.4,3.6,0,7.8,1.9,4.5,2.2,2.3,2.8,7.4,7.8,10,9.6,4.6,23.9,17.8,16.1,0,20.4,
2009,Rural,Total,97.9,64.1,73.2,77.4,84.8,81.1,85.5,82.3,86,77.9,67.4,76.3,82.1,88.9,73.6,0.2,31.5,24.6,20.2,12.4,11.7,7.1,7.8,4.6,17.5,9.6,6.8,3.3,3.7,7.3,1.9,4.4,2.2,2.4,2.8,7.2,7.4,9.9,9.4,4.6,23,16.9,14.6,7.4,19.1,
2009,Total,Estadual,0,69.4,79.1,82.4,87.6,79.4,83.5,85.4,86.7,81.5,62.6,72.9,74.8,0,68.7,0,26.2,19.3,15.4,10.3,15.1,11.3,9.7,7.3,14.4,15.2,10.5,10.6,0,12.6,0,4.4,1.6,2.2,2.1,5.5,5.2,4.9,6,4.1,22.2,16.6,14.6,0,18.7,
2009,Total,Municipal,98,80.7,79.1,83.4,86.8,78.8,81.2,85.5,88.4,85,100,0,0,0,100,0.4,16.3,18.9,15,11.3,14.9,13.1,9.8,5,12.5,0,0,0,0,0,1.6,3,2,1.6,1.9,6.3,5.7,4.7,6.6,2.5,0,0,0,0,0,
2009,Total,Particular,98.6,93.7,92.8,97.2,97.2,96,97.2,98.1,98.5,96.5,95,97.4,98,88.9,96.7,1,4.9,6.9,2.4,2.6,3.5,2.8,1.5,1.3,3.1,3.9,1.8,1.7,3.7,2.6,0.4,1.4,0.3,0.4,0.2,0.5,0,0.4,0.2,0.4,1.1,0.8,0.3,7.4,0.7,
2009,Total,Publico,98,73.8,79.1,82.8,87.3,79.3,83.3,85.4,86.8,82.5,62.6,72.9,74.8,0,68.7,0.4,22.4,19.1,15.3,10.6,15.1,11.4,9.7,7.1,13.9,15.2,10.5,10.6,0,12.6,1.6,3.8,1.8,1.9,2.1,5.6,5.3,4.9,6.1,3.6,22.2,16.6,14.6,0,18.7,
2009,Total,Total,98.1,75,79.8,83.6,87.9,80.3,84.1,86.4,87.8,83.4,64.4,74.7,76.8,88.9,70.6,0.4,21.3,18.5,14.5,10.1,14.4,10.9,9.1,6.6,13.2,14.5,9.9,9.8,3.7,11.9,1.5,3.7,1.7,1.9,2,5.3,5,4.5,5.6,3.4,21.1,15.4,13.4,7.4,17.5,
2009,Urbana,Estadual,0,72.4,82,84.8,88.9,78.9,83.2,86,86.8,82.7,62.2,72.7,74.2,0,68.4,0,23.1,16.5,13.1,9.2,15.9,12,10,7.8,13.4,15.7,10.8,11.2,0,13.1,0,4.5,1.5,2.1,1.9,5.2,4.8,4,5.4,3.9,22.1,16.5,14.6,0,18.5,
2009,Urbana,Municipal,98,84.3,79.6,83.7,86.2,79,80.8,86.6,88.3,85.8,0,0,0,0,0,0.4,13.3,18.5,14.8,11.9,15,14.1,10.1,5,11.9,0,0,0,0,0,1.6,2.4,1.9,1.5,1.9,6,5.1,3.3,6.7,2.3,0,0,0,0,0,
2009,Urbana,Particular,98.6,94.7,95.8,98.9,99,98.7,97.4,98.5,99,97.8,95.7,97.8,98.1,0,97.2,1,4,4.1,1,0.9,1.3,2.6,1.4,1,2,4.1,2,1.8,0,2.7,0.4,1.3,0.1,0.1,0.1,0,0,0.1,0,0.2,0.2,0.2,0.1,0,0.1,
2009,Urbana,Publico,98,77.2,81,84.3,87.9,79,82.9,86.1,87,83.7,62.2,72.7,74.2,0,68.4,0.4,19.1,17.4,13.8,10.2,15.8,12.2,10,7.5,13,15.7,10.8,11.2,0,13.1,1.6,3.7,1.6,1.9,1.9,5.2,4.9,3.9,5.5,3.3,22.1,16.5,14.6,0,18.5,
2009,Urbana,Total,98.1,78.7,81.9,85.4,88.7,80.1,83.9,87.2,88.1,84.7,64.1,74.6,76.3,0,70.3,0.5,17.9,16.5,12.8,9.6,14.9,11.5,9.3,6.9,12.1,15.1,10.2,10.4,0,12.4,1.4,3.4,1.6,1.8,1.7,5,4.6,3.5,5,3.2,20.8,15.2,13.3,0,17.3,
2008,Rural,Estadual,0,64.5,74.5,80.6,83.5,81.8,85.1,83.8,83.8,78.3,64.8,72.6,80.3,0,70.9,0,31.4,23.2,16.4,13.2,10.7,6.8,7.1,6,16.3,8.2,7.4,2.1,0,6.5,0,4.1,2.3,3,3.3,7.5,8.1,9.1,10.2,5.4,27,20,17.6,0,22.6,
2008,Rural,Municipal,88,64.7,74.1,76.3,83.6,82.6,74.6,74.8,88,74.8,0,0,0,0,0,9.1,29.1,21.9,19,10,13.3,14.4,11.2,2.7,19.7,0,0,0,0,0,2.9,6.2,4,4.7,6.4,4.1,11,14,9.3,5.5,0,0,0,0,0,
2008,Rural,Particular,100,96.5,87.3,94.4,81.8,76,90.1,94.2,89,88.9,91.1,81,93.3,100,89.8,0,1.7,11.8,5.6,15.9,16,4.5,2.3,6.6,7.8,3.3,8.6,0,0,3.8,0,1.8,0.9,0,2.3,8,5.4,3.5,4.4,3.3,5.6,10.4,6.7,0,6.4,
2008,Rural,Publico,88,64.6,74.4,79.2,83.6,81.9,84.1,83.1,84,77.4,64.8,72.6,80.3,0,70.9,9.1,30.5,22.8,17.2,12.3,10.9,7.5,7.4,5.8,17.2,8.2,7.4,2.1,0,6.5,2.9,4.9,2.8,3.6,4.1,7.2,8.4,9.5,10.2,5.4,27,20,17.6,0,22.6,
2008,Rural,Total,88.1,65.3,74.7,79.6,83.5,81.6,84.4,83.6,84.2,77.8,66.9,73.3,81.6,100,72.7,9,29.9,22.5,17,12.4,11.1,7.4,7.2,5.9,16.9,7.8,7.5,1.9,0,6.3,2.9,4.8,2.8,3.4,4.1,7.3,8.2,9.2,9.9,5.3,25.3,19.2,16.5,0,21,
2008,Total,Estadual,0,69.9,79.2,82.7,86.1,79.7,82.3,85,85.1,80.9,61.8,71.5,73.4,0,67.6,0,25.7,18.6,14.9,11.1,14.3,12.4,9.6,8.8,14.7,14,11,12.4,0,12.7,0,4.4,2.2,2.4,2.8,6,5.3,5.4,6.1,4.4,24.2,17.5,14.2,0,19.7,
2008,Total,Municipal,91.7,74,80.5,81.7,86.1,78.5,78,84.3,84.3,81.5,0,0,0,0,0,4.6,20.3,16.9,15.5,10.9,15.2,15.3,9,8.6,14.4,0,0,0,0,0,3.7,5.7,2.6,2.8,3,6.3,6.7,6.7,7.1,4.1,0,0,0,0,0,
2008,Total,Particular,98.3,94.2,95.4,97.5,97,95.3,96.8,97.2,97.2,96.3,94.7,94.9,98.7,100,96,0.5,4.1,4.4,2.5,2.7,3.8,2.7,2.3,2.3,3,4.2,3.9,0.7,0,3.1,1.2,1.7,0.2,0,0.3,0.9,0.5,0.5,0.5,0.7,1.1,1.2,0.6,0,0.9,
2008,Total,Publico,91.7,71.5,79.7,82.3,86.1,79.6,81.9,84.9,85,81.1,61.8,71.5,73.4,0,67.6,4.6,23.6,18,15.1,11,14.4,12.7,9.5,8.8,14.6,14,11,12.4,0,12.7,3.7,4.9,2.3,2.6,2.9,6,5.4,5.6,6.2,4.3,24.2,17.5,14.2,0,19.7,
2008,Total,Total,92.4,73,80.7,83.3,86.8,80.5,83,85.9,85.9,82.2,63.6,73.3,75.4,100,69.5,4.1,22.3,17.1,14.3,10.5,13.8,11.9,9,8.3,13.8,13.5,10.5,11.5,0,12.1,3.5,4.7,2.2,2.4,2.7,5.7,5.1,5.1,5.8,4,22.9,16.2,13.1,0,18.4,
2008,Urbana,Estadual,0,71.8,80.9,83.4,86.8,79.4,81.9,85.2,85.3,81.6,61.6,71.4,72.9,0,67.3,0,23.7,17,14.5,10.5,15,13.4,10.1,9.3,14.3,14.5,11.3,13.2,0,13.2,0,4.5,2.1,2.1,2.7,5.6,4.7,4.7,5.4,4.1,23.9,17.3,13.9,0,19.5,
2008,Urbana,Municipal,92.3,76.9,81.9,82.9,86.6,78,78.5,85.6,84,82.9,0,0,0,0,0,3.9,17.5,15.8,14.7,11.1,15.4,15.4,8.7,9.2,13.3,0,0,0,0,0,3.8,5.6,2.3,2.4,2.3,6.6,6.1,5.7,6.8,3.8,0,0,0,0,0,
2008,Urbana,Particular,98.2,94,96.1,97.7,98.3,97.4,97.5,97.5,98.2,97,95.2,96,99.2,0,96.7,0.5,4.3,3.8,2.2,1.6,2.5,2.5,2.3,1.8,2.6,4.3,3.5,0.8,0,3,1.3,1.7,0.1,0.1,0.1,0.1,0,0.2,0,0.4,0.5,0.5,0,0,0.3,
2008,Urbana,Publico,92.3,73.8,81.3,83.2,86.7,79.2,81.5,85.3,85.2,82,61.6,71.4,72.9,0,67.3,3.9,21.2,16.5,14.5,10.7,15.1,13.6,9.9,9.3,14,14.5,11.3,13.2,0,13.2,3.8,5,2.2,2.3,2.6,5.7,4.9,4.8,5.5,4,23.9,17.3,13.9,0,19.5,
2008,Urbana,Total,93,75.4,82.4,84.3,87.6,80.3,82.8,86.3,86.2,83.2,63.3,73.3,74.9,0,69.2,3.4,19.9,15.6,13.6,10,14.3,12.7,9.3,8.7,13.1,13.9,10.7,12.2,0,12.6,3.6,4.7,2,2.1,2.4,5.4,4.5,4.4,5.1,3.7,22.8,16,12.9,0,18.2,
2007,Rural,Estadual,0,67.6,75.8,78.7,85,79.4,80.7,80.4,86.5,77.9,65.5,74.2,80.4,0,71.6,0,29.4,22,19,12.4,10.1,8.1,6.2,3.7,16.3,9,6.9,5.3,0,7.5,0,3,2.2,2.3,2.6,10.5,11.2,13.4,9.8,5.8,25.5,18.9,14.3,0,20.9,
2007,Rural,Municipal,63.9,61.7,72.1,75.4,82.9,73.1,79.7,85,94.1,71.1,0,0,0,0,0,20.4,32.2,22.4,19.8,11.4,8,9,9,2,22.2,0,0,0,0,0,15.7,6.1,5.5,4.8,5.7,18.9,11.3,6,3.9,6.7,0,0,0,0,0,
2007,Rural,Particular,0,66.7,61.1,91.2,62.7,75,91.5,85.9,95.7,77,91.6,92.9,94.3,0,92.6,0,17.9,32.4,1.8,33.9,12.5,2.4,4.7,1.4,14.2,1.4,2,1.4,0,1.6,0,15.4,6.5,7,3.4,12.5,6.1,9.4,2.9,8.8,7,5.1,4.3,0,5.8,
2007,Rural,Publico,63.9,65.7,74.6,77.8,84.4,79,80.6,80.6,86.7,76.3,65.5,74.2,80.4,0,71.6,20.4,30.3,22.1,19.2,12.2,9.9,8.2,6.3,3.7,17.7,9,6.9,5.3,0,7.5,15.7,4,3.3,3,3.4,11.1,11.2,13.1,9.6,6,25.5,18.9,14.3,0,20.9,
2007,Rural,Total,63.9,65.6,74.3,78,84,78.8,81.1,80.9,87.2,76.3,68.6,76.3,82.2,0,74.1,20.4,30.1,22.3,19,12.6,10,7.9,6.2,3.6,17.6,8.1,6.4,4.8,0,6.8,15.7,4.3,3.4,3,3.4,11.2,11,12.9,9.2,6.1,23.3,17.3,13,0,19.1,
2007,Total,Estadual,52.4,71,77.2,80.7,85.8,80.2,81,83.9,86,80.4,61.6,71.6,76.2,0,68.2,47.6,24.5,20.3,16.7,11.4,13.4,12.2,9.8,6.8,14.7,13.3,8.7,9.1,0,10.9,0,4.5,2.5,2.6,2.8,6.4,6.8,6.3,7.2,4.9,25.1,19.7,14.7,0,20.9,
2007,Total,Municipal,78,72.2,78.7,81.5,85,77.4,82,84.3,80.6,78.8,0,0,0,0,0,15.4,21.9,17.9,15.1,11.2,14,10.7,8.3,7.1,16.2,0,0,0,0,0,6.6,5.9,3.4,3.4,3.8,8.6,7.3,7.4,12.3,5,0,0,0,0,0,
2007,Total,Particular,97.8,93.3,92.1,97.3,95.8,93.7,97,95.4,97.8,95.2,93.1,94.9,95.4,0,94.4,2,4.6,7,2.1,3.8,4.6,2.3,3.4,1.9,3.8,5.6,4.1,3.8,0,4.6,0.2,2.1,0.9,0.6,0.4,1.7,0.7,1.2,0.3,1,1.3,1,0.8,0,1,
2007,Total,Publico,77.7,71.5,77.8,81,85.5,79.9,81.1,84,85.7,80,61.6,71.6,76.2,0,68.2,15.8,23.5,19.3,16.1,11.3,13.5,12,9.6,6.8,15.1,13.3,8.7,9.1,0,10.9,6.5,5,2.9,2.9,3.2,6.6,6.9,6.4,7.5,4.9,25.1,19.7,14.7,0,20.9,
2007,Total,Total,82.5,73,78.6,81.9,86.1,80.7,82.1,84.8,86.5,80.9,63.3,73.3,77.7,0,70,12.5,22.2,18.6,15.3,10.9,12.9,11.4,9.2,6.5,14.4,12.9,8.4,8.7,0,10.4,5,4.8,2.8,2.8,3,6.4,6.5,6,7,4.7,23.8,18.3,13.6,0,19.6,
2007,Urbana,Estadual,52.4,72.3,77.7,81.3,86,80.3,81.1,84.7,86,81,61.3,71.4,76,0,68,47.6,22.7,19.7,16,11.1,14,12.9,10.4,7.3,14.3,13.6,8.8,9.3,0,11.1,0,5,2.6,2.7,2.9,5.7,6,4.9,6.7,4.7,25.1,19.8,14.7,0,20.9,
2007,Urbana,Municipal,82.4,75,80.1,82.8,85.4,77.9,82.3,84.3,79.5,80.5,0,0,0,0,0,13.8,19.1,16.9,14.1,11.1,14.6,10.8,8.2,7.5,14.9,0,0,0,0,0,3.8,5.9,3,3.1,3.5,7.5,6.9,7.5,13,4.6,0,0,0,0,0,
2007,Urbana,Particular,97.8,95.5,95.1,97.7,98,96.6,97.6,96.6,98.1,96.8,93.4,95.2,95.6,0,94.6,2,3.5,4.5,2.1,1.8,3.4,2.3,3.2,1.9,2.9,6.5,4.4,4.1,0,5.1,0.2,1,0.4,0.2,0.2,0,0.1,0.2,0,0.3,0.1,0.4,0.3,0,0.3,
